scan_order,candidate_key,kWp,battery,NPV_COP,payback_years,capex_client,self_consumption_ratio,self_sufficiency_ratio,annual_import_kwh,annual_export_kwh,peak_ratio,best_battery_for_kwp
226,12.000::BAT-21,12.0,BAT-21,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
227,12.000::BAT-22,12.0,BAT-22,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
228,12.000::BAT-23,12.0,BAT-23,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
229,12.000::BAT-24,12.0,BAT-24,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
230,12.000::BAT-25,12.0,BAT-25,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
231,12.000::BAT-26,12.0,BAT-26,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
232,12.000::BAT-27,12.0,BAT-27,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
233,12.000::BAT-28,12.0,BAT-28,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
234,12.000::BAT-29,12.0,BAT-29,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
235,12.000::BAT-30,12.0,BAT-30,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
236,12.000::BAT-31,12.0,BAT-31,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
237,12.000::BAT-32,12.0,BAT-32,416379681.1346378,3.75,62400000.0,0.7781637936914321,0.7781637936914318,5439.423778686091,0.0,1.2338284965670865,False
222,12.000::BAT-5,12.0,BAT-5,416292453.3165221,3.75,62400000.0,0.776278771002052,0.7762787710020519,5485.644535029688,51.356395937331314,1.2338284965670865,False
221,12.000::None,12.0,None,389160239.07466894,4.0,62400000.0,0.7082898129338944,0.7082898129338941,7152.733786860914,1903.6777868609142,1.2338284965670865,False
240,12.600::BAT-10,12.6,BAT-10,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,True
241,12.600::BAT-15,12.6,BAT-15,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
