Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,850.9302459121551,850.9302459121551,20.29806587872566,1117.7269631896947,22.553406531917403,0.0,0.0,0.0,795647.1843560874,0.0,0.0,795647.1843560874,-34607581.2278103,795647.1843560874
01-02,863.280527214066,120.97243529816933,2181.8228781345797,727.1241608820042,727.124160882004,9.181898313532441,1445.516818939043,10.202109237258268,0.0,0.0,0.0,635638.682973234,0.0,0.0,635638.682973234,-33977090.40533967,635638.682973234
01-03,849.9206102396595,135.82645299418442,2263.757751323861,868.862425226725,868.8624252267251,16.78379967583048,1378.1115264213051,18.648666306478304,0.0,0.0,0.0,752728.9799256307,0.0,0.0,752728.9799256307,-33233487.099505447,752728.9799256307
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,868.0598772368879,868.0598772368879,16.34203268893811,1402.4478413455988,18.157814098820122,0.0,0.0,0.0,859420.2859234873,0.0,0.0,859420.2859234873,-32387930.855466254,859420.2859234873
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,737.9511471989636,737.9511471989636,10.972964193246295,1367.650413411817,12.192182436940325,0.0,0.0,0.0,746860.3167635681,0.0,0.0,746860.3167635681,-31656100.347766016,746860.3167635681
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,819.003982400324,819.0039824003239,18.42414138903087,1142.6192077658784,20.471268210034303,0.0,0.0,0.0,856960.4701869099,0.0,0.0,856960.4701869099,-30819792.5623966,856960.4701869099
01-07,970.1258527809757,123.2223825677481,2179.139727338593,765.6849477318203,765.6849477318206,11.67277108681365,1401.7820085199587,12.969745652015167,0.0,0.0,0.0,754134.8198848015,0.0,0.0,754134.8198848015,-30086818.56345986,754134.8198848015
01-08,999.8652395747358,139.98406160462292,2051.652285207297,758.0345211672171,758.0345211672171,13.34553355504859,1280.2722304850317,14.828370616720656,0.0,0.0,0.0,771276.103218051,0.0,0.0,771276.103218051,-29340225.97164159,771276.103218051
01-09,1089.485077606105,137.44720205649017,2027.984054708611,691.3506163683435,691.3506163683434,9.51718440779647,1327.116253932471,10.574649341996077,0.0,0.0,0.0,763585.0103202128,0.0,0.0,763585.0103202128,-28604077.491095528,763585.0103202128
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,723.4079884062967,723.4079884062968,15.23320560693073,1071.7573251941353,16.925784007700816,0.0,0.0,0.0,749312.8063381435,0.0,0.0,749312.8063381435,-27884619.557717804,749312.8063381435
