Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,1778.592093423803,1545.7364123428697,443.21886263770574,0.0,492.46540293078465,232.855681080934,0.0,0.0,1816408.6760398212,26554.365030742516,26554.365030742516,1842963.0410705637,-62124514.95221714,1842963.0410705637
01-02,863.280527214066,120.97243529816933,2181.8228781345797,1611.77112555727,1611.7711255572692,274.74945907753107,295.30229349977884,305.27717675281224,0.0,0.0,0.0,1628596.4849037183,0.0,0.0,1628596.4849037183,-60509108.01625671,1628596.4849037183
01-03,849.9206102396595,135.82645299418442,2263.757751323861,1741.0477781260015,1741.0477781260017,509.83295387429445,12.877019323564943,566.4810598603272,0.0,0.0,0.0,1913069.9253183831,0.0,0.0,1913069.9253183831,-58619231.10345427,1913069.9253183831
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,1757.0369363753211,1757.036936375321,492.41615498776736,37.39665990833655,547.1290610975195,0.0,0.0,0.0,2185912.985096194,0.0,0.0,2185912.985096194,-56468580.94572808,2185912.985096194
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,1586.416348992853,1586.4163489928528,327.56067725444717,202.5974985567268,363.9563080604969,0.0,0.0,0.0,1908702.7194837348,0.0,0.0,1908702.7194837348,-54598288.93945081,1908702.7194837348
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,1686.6525963369281,1533.6625818302296,446.3847497250037,0.0,495.9830552500035,152.9900145066986,0.0,0.0,2026230.3641819472,18211.16345592925,18211.16345592925,2044441.5276378763,-52603118.30349,2044441.5276378763
01-07,970.1258527809757,123.2223825677481,2179.139727338593,1637.4626999946563,1637.4626999946558,348.335552522985,193.34147482095196,387.03950280331674,0.0,0.0,0.0,1926474.2231746477,0.0,0.0,1926474.2231746477,-50730700.43074866,1926474.2231746477
01-08,999.8652395747358,139.98406160462292,2051.652285207297,1567.7186734423042,1567.718673442304,397.55236067634104,86.38125108865239,441.7248451959347,0.0,0.0,0.0,1965006.193358328,0.0,0.0,1965006.193358328,-48828581.25356006,1965006.193358328
01-09,1089.485077606105,137.44720205649017,2027.984054708611,1508.99477070091,1508.99477070091,284.40982813137487,234.57945587632565,316.01092014597214,0.0,0.0,0.0,1953887.5485379375,0.0,0.0,1953887.5485379375,-46944899.23967285,1953887.5485379375
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,1466.2046589558288,1397.6016848188542,412.7968343885087,0.0,458.66314932056446,68.60297413697441,0.0,0.0,1836554.481408189,10105.104699782756,10105.104699782756,1846659.5861079718,-45171816.11839779,1846659.5861079718
01-11,913.527057678423,160.84462519813806,1827.2157496197044,1635.554553383361,1420.1367959326567,407.07895368704783,0.0,452.30994854116403,215.41775745070507,0.0,0.0,1669211.0274937628,34648.78845818207,34648.78845818207,1703859.8159519448,-43542481.3072053,1703859.8159519448
01-12,929.3933389057294,177.28961418892197,1932.519332484764,1760.1082757294755,1503.8384977857017,428.6808346990621,0.0,476.3120385545131,256.2697779437741,0.0,0.0,1796070.5949178862,45433.97005993241,45433.97005993241,1841504.5649778186,-41788667.435797855,1841504.5649778186
02-01,855.7502263353103,187.325921351728,1986.6167269398115,1556.683198621202,1530.4354056423629,456.1813212974487,0.0,506.86813477494275,26.247792978839286,0.0,0.0,1700047.7137202572,4916.892003210486,4916.892003210486,1704964.6057234677,-40171480.24163348,1704964.6057234677
02-02,872.1054127632336,174.07886858485142,1971.569291335493,1542.0151713522425,1518.6667914804727,452.9024998550203,0.0,503.22499983891083,23.34837987176978,0.0,0.0,1719416.250611456,4064.4595513670015,4064.4595513670015,1723480.710162823,-38543363.36512957,1723480.710162823
02-03,840.2099942111512,164.41005051358425,1985.9452180175047,1477.7081586371871,1477.708158637187,278.49790277131797,229.7391566089998,309.44211419035315,0.0,0.0,0.0,1475581.8846896284,0.0,0.0,1475581.8846896284,-37155084.567332216,1475581.8846896284
02-04,815.034482791615,193.83270668727116,2216.2972516634986,1661.999902013056,1661.9999020130565,345.2357691658517,209.06158048459056,383.59529907316875,0.0,0.0,0.0,1635966.2871001817,0.0,0.0,1635966.2871001817,-35622155.88244967,1635966.2871001817
02-05,758.6793838877875,189.8350203155781,2177.749391993526,1677.0274957402141,1677.0274957402141,500.72189625331174,0.0,575.1640394251192,0.0,0.0,0.0,1652213.566979652,0.0,0.0,1652213.566979652,-34080284.98840439,1652213.566979652
02-06,799.5145148484808,172.23658999891762,2099.2052110020436,1602.598131189493,1602.598131189493,402.87494964398786,93.73213016856289,447.63883293776433,0.0,0.0,0.0,1603404.8372642684,0.0,0.0,1603404.8372642684,-32590034.609687984,1603404.8372642684
02-07,807.1518251974593,185.3471541093032,2084.851222785206,1599.9974256314101,1599.99742563141,425.42476349416035,59.4290336596351,472.6941816601782,0.0,0.0,0.0,1634823.2167481375,0.0,0.0,1634823.2167481375,-31076748.404548325,1634823.2167481375
02-08,719.7312002841455,183.61278770066224,1971.2888990317808,1629.4721622007635,1523.8288594333028,447.460039598478,0.0,497.1778217760863,105.64330276746111,0.0,0.0,1418798.1254069554,19397.46132303862,19397.46132303862,1438195.586729994,-29750873.797074795,1438195.586729994
02-09,735.1173782855567,150.67866552989605,1890.6366519250032,1608.3419455463081,1464.2769900294506,426.3596618955525,0.0,473.73295766172566,144.06495551685734,0.0,0.0,1389839.858853691,21707.5152469039,21707.5152469039,1411547.374100595,-28454846.39173851,1411547.374100595
02-10,760.3431992553593,143.48367787772156,1932.3773490198414,1727.9447672587494,1501.763037682949,430.6143113368924,0.0,478.460345929882,226.18172957580032,0.0,0.0,1469269.9757223362,32453.38642828006,32453.38642828006,1501723.3621506162,-27081617.636894867,1501723.3621506162
02-11,748.1945583338295,152.69207353444241,1843.61245231367,1411.6799198216497,1411.6799198216493,365.06605655571957,66.866475936301,405.6289517285773,0.0,0.0,0.0,1329351.6710670742,0.0,0.0,1329351.6710670742,-25870944.063809153,1329351.6710670742
02-12,770.2087645592384,133.8296049733466,1887.0564551107852,1448.4888954514167,1448.4888954514163,388.72951338646175,49.83804627290731,431.9216815405131,0.0,0.0,0.0,1415041.7208965118,0.0,0.0,1415041.7208965118,-24587459.50970801,1415041.7208965118
03-01,761.0156155488282,160.32644812125878,1879.2880278348464,1716.3270590053744,1462.7035797561864,416.58444807866005,0.0,462.8716089762883,253.6234792491877,0.0,0.0,1430167.535296279,40662.551588178045,40662.551588178045,1470830.0868844572,-23258786.44164807,1470830.0868844572
03-02,718.8059630098901,168.52567952731548,2023.0410642003392,1596.7535898644792,1559.202898979575,463.83816522076415,0.0,515.3757391341821,37.550690884904675,0.0,0.0,1454173.9803610777,6328.255698098732,6328.255698098732,1460502.2360591765,-21944796.386700872,1460502.2360591765
