Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,1165.7621486665487,1165.7621486665487,51.40346827963753,771.7896580343887,57.1149647551528,0.0,0.0,0.0,1111573.6058066997,0.0,0.0,1111573.6058066997,-43412936.70708497,1111573.6058066997
01-02,863.280527214066,120.97243529816933,2181.8228781345797,1002.6404999301092,1002.6404999301091,26.654650413172398,1152.5277277912978,29.61627823685823,0.0,0.0,0.0,888570.4600472293,0.0,0.0,888570.4600472293,-42531562.53149555,888570.4600472293
01-03,849.9206102396595,135.82645299418442,2263.757751323861,1197.5143327517353,1197.5143327517353,40.501075855274294,1025.7423427168512,45.001195394749246,0.0,0.0,0.0,1052214.811569371,0.0,0.0,1052214.811569371,-41492104.19629498,1052214.811569371
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,1197.1149816291122,1197.1149816291124,39.23080761679109,1050.503962025522,43.58978624087899,0.0,0.0,0.0,1201422.8370256778,0.0,0.0,1201422.8370256778,-40310062.53609988,1201422.8370256778
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,1018.2568304743068,1018.2568304743073,28.749447914362847,1069.5682464153572,31.943831015958715,0.0,0.0,0.0,1044121.0649196099,0.0,0.0,1044121.0649196099,-39286953.35237479,1044121.0649196099
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,1124.0511876212329,1124.0511876212329,46.092746909941646,809.9033970240586,51.2141632332685,0.0,0.0,0.0,1197436.6131682848,0.0,0.0,1197436.6131682848,-38118374.87423262,1197436.6131682848
01-07,970.1258527809757,123.2223825677481,2179.139727338593,1056.6444580569287,1056.6444580569287,30.124901412397033,1092.3703678692668,33.47211268044116,0.0,0.0,0.0,1054303.0516314143,0.0,0.0,1054303.0516314143,-37093655.283691056,1054303.0516314143
01-08,999.8652395747358,139.98406160462292,2051.652285207297,1046.0075760617333,1046.0075760617333,32.40042519220202,973.2442839533624,36.00047243578003,0.0,0.0,0.0,1078262.674533078,0.0,0.0,1078262.674533078,-36049900.75599119,1078262.674533078
01-09,1089.485077606105,137.44720205649017,2027.984054708611,953.6386797823865,953.6386797823865,26.15102299087974,1048.1943519353442,29.056692212088603,0.0,0.0,0.0,1067466.2603635944,0.0,0.0,1067466.2603635944,-35020789.844985604,1067466.2603635944
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,994.7458466766752,994.7458466766751,37.549291232629145,778.1033812980585,41.72143470292128,0.0,0.0,0.0,1047209.3528298257,0.0,0.0,1047209.3528298257,-34015304.458338186,1047209.3528298257
