Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,2515.360731575963,1579.9199569200814,409.03531806049403,0.0,454.48368673388273,935.4407746558821,0.0,0.0,1816408.6760398212,106675.67000961062,106675.67000961062,1923084.346049432,-81724718.74685638,1923084.346049432
01-02,863.280527214066,120.97243529816933,2181.8228781345797,1967.8329962017326,1696.6541881511962,485.1686899833836,0.0,539.0763222037598,271.178808050536,0.0,0.0,1883525.2045237308,32805.160811128146,32805.160811128146,1916330.365334859,-79823908.20695366,1916330.365334859
01-03,849.9206102396595,135.82645299418442,2263.757751323861,2488.679097364986,1787.7849988607466,475.97275246311455,0.0,528.8586138479053,700.8940985042399,0.0,0.0,1924014.3694399353,95199.9593243874,95199.9593243874,2019214.3287643227,-77829173.72734676,2019214.3287643227
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,2476.3138106437277,1803.706045363514,483.1437059079112,0.0,536.8263398976798,672.6077652802137,0.0,0.0,2222253.3047973374,87463.11206166494,87463.11206166494,2309716.4168590023,-75556717.31664385,2309716.4168590023
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,2036.2029568057008,1653.7185972432912,462.8559275607353,0.0,514.2843639563724,382.4843595624092,0.0,0.0,2110741.924318925,46658.814179259425,46658.814179259425,2157400.7384981844,-73442732.0876391,2157400.7384981844
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,2401.7676635851103,1572.8439619141352,407.20336964109805,0.0,452.44818849010875,828.9237016709745,0.0,0.0,2026230.3641819472,98670.9170026459,98670.9170026459,2124901.281184593,-71369040.77232262,2124901.281184593
01-07,970.1258527809757,123.2223825677481,2179.139727338593,2119.5154902442982,1704.0203068039227,475.11942053467004,0.0,527.910467260743,415.4951834403752,0.0,0.0,2114039.7863132553,51198.30644894658,51198.30644894658,2165238.092762202,-69264558.68018888,2165238.092762202
01-08,999.8652395747358,139.98406160462292,2051.652285207297,2140.595969545939,1613.2282089397927,438.4240762675044,0.0,487.1378625194489,527.3677606061466,0.0,0.0,2051375.8036728485,73823.08108898286,73823.08108898286,2125198.8847618313,-67207373.53354229,2125198.8847618313
01-09,1089.485077606105,137.44720205649017,2027.984054708611,1889.6043744394397,1580.7366786304674,447.24737607814365,0.0,496.94152897571416,308.8676958089724,0.0,0.0,2209458.3652281547,42453.00059457838,42453.00059457838,2251911.365822733,-65036376.05733512,2251911.365822733
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,2101.790250303294,1436.5884008934947,373.81011831386803,0.0,415.3445759042972,665.2018494097993,0.0,0.0,1836554.481408189,97983.13293755984,97983.13293755984,1934537.614345749,-63178916.2324318,1934537.614345749
01-11,913.527057678423,160.84462519813806,1827.2157496197044,2312.758745761495,1451.4427070015697,375.7730426181347,0.0,417.52560290903824,861.3160387599255,0.0,0.0,1669211.0274937628,138538.05543148518,138538.05543148518,1807749.082925248,-61450236.15961383,1807749.082925248
01-12,929.3933389057294,177.28961418892197,1932.519332484764,2482.9617780365497,1535.090255137271,397.429077347493,0.0,441.5878637194366,947.8715228992778,0.0,0.0,1796070.5949178862,168047.77659547888,168047.77659547888,1964118.371513365,-59579647.23436301,1964118.371513365
02-01,855.7502263353103,187.325921351728,1986.6167269398115,2238.061675040768,1572.2310497871943,414.38567715261735,0.0,460.42853016957486,665.8306252535742,0.0,0.0,1700047.7137202572,124727.33533982292,124727.33533982292,1824775.0490600802,-57848817.84842487,1824775.0490600802
02-02,872.1054127632336,174.07886858485142,1971.569291335493,2217.3473567962533,1560.0915571271478,411.4777342083452,0.0,457.19748245371625,657.2557996691052,0.0,0.0,1719416.250611456,114414.34597722959,114414.34597722959,1833830.5965886856,-56116456.97815251,1833830.5965886856
02-03,840.2099942111512,164.41005051358425,1985.9452180175047,1850.4001073356158,1547.9669165994542,437.9783014180504,0.0,486.64255713116745,302.43319073616163,0.0,0.0,1668611.020134151,49723.056165916794,49723.056165916794,1718334.0763000678,-54499788.46899563,1718334.0763000678
02-04,815.034482791615,193.83270668727116,2216.2972516634986,2136.812700209458,1731.9204836505298,484.3767680129688,0.0,538.1964089032977,404.8922165589279,0.0,0.0,1806358.6842220374,78481.35425222575,78481.35425222575,1884840.0384742632,-52733660.77787202,1884840.0384742632
02-05,758.6793838877875,189.8350203155781,2177.749391993526,2439.5007793193117,1722.6439019940153,455.10548999951055,0.0,505.67276666612344,716.8568773252972,0.0,0.0,1652213.566979652,136084.53987040967,136084.53987040967,1788298.1068500618,-51064793.7161707,1788298.1068500618
02-06,799.5145148484808,172.23658999891762,2099.2052110020436,2182.097487378723,1650.1217534008158,449.08345760122785,0.0,498.9816195569214,531.9757339779069,0.0,0.0,1678345.0358417016,91625.68638252602,91625.68638252602,1769970.7222242276,-49419732.23337509,1769970.7222242276
02-07,807.1518251974593,185.3471541093032,2084.851222785206,2218.361733522966,1641.9781989896217,442.87302379558446,0.0,492.08113755064954,576.3835345333447,0.0,0.0,1682791.469736234,106831.04780121673,106831.04780121673,1789622.5175374509,-47763154.91024183,1789622.5175374509
02-08,719.7312002841455,183.61278770066224,1971.2888990317808,2330.5569711563353,1565.8867303920358,405.40216863974496,0.0,450.4468540441608,764.670240764299,0.0,0.0,1418798.1254069554,140403.2345784695,140403.2345784695,1559201.359985425,-46325724.90404686,1559201.359985425
02-09,735.1173782855567,150.67866552989605,1890.6366519250032,2290.695819714054,1501.8208881997361,388.8157637252671,0.0,432.0175152502973,788.8749315143181,0.0,0.0,1389839.858853691,118866.62195056559,118866.62195056559,1508706.4808042566,-44940489.81976451,1508706.4808042566
02-10,760.3431992553593,143.48367787772156,1932.3773490198414,2443.743574200759,1534.9774710477516,397.3998779720898,0.0,441.5554199689895,908.7661031530076,0.0,0.0,1469269.9757223362,130393.10281099843,130393.10281099843,1599663.0785333347,-43477701.53740218,1599663.0785333347
02-11,748.1945583338295,152.69207353444241,1843.61245231367,1939.851181867209,1450.6457671696608,392.9666851440093,0.0,436.62965016001044,489.205414697548,0.0,0.0,1379380.8044975747,74697.7891544454,74697.7891544454,1454078.5936520202,-42153436.059094965,1454078.5936520202
02-12,770.2087645592384,133.8296049733466,1887.0564551107852,2014.019235068907,1486.5751645207613,400.481290590024,0.0,444.9792117666932,527.4440705481452,0.0,0.0,1453427.4209444139,70587.63160699222,70587.63160699222,1524015.052551406,-40771109.48081705,1524015.052551406
03-01,761.0156155488282,160.32644812125878,1879.2880278348464,2420.2970226668504,1492.806146687362,386.4818811474845,0.0,429.42431238609294,927.4908759794879,0.0,0.0,1430167.535296279,148701.31781066622,148701.31781066622,1578868.8531069453,-39344839.68811415,1578868.8531069453
03-02,718.8059630098901,168.52567952731548,2023.0410642003392,2294.172375093172,1601.9824530396156,421.0586111607235,0.0,467.8429012896933,692.1899220535564,0.0,0.0,1454173.9803610777,116651.77697603512,116651.77697603512,1570825.757337113,-37931593.3593956,1570825.757337113
03-03,713.8852354544115,174.60522848858784,2089.477623496195,2396.0667896885557,1656.220283245965,433.25734025023013,0.0,481.39704472247854,739.8465064425909,0.0,0.0,1491647.2252263054,129181.06830389205,129181.06830389205,1620828.2935301976,-36479277.47859901,1620828.2935301976
03-04,782.37803157656,199.4208469664067,2234.854401096417,2020.0347235403535,1738.1613150555183,496.69308604089855,0.0,551.8812067121097,281.87340848483404,0.0,0.0,1748500.9871900266,56211.433857353535,56211.433857353535,1804712.4210473802,-34868756.78452735,1804712.4210473802
03-05,762.9922267824874,191.75541943774394,2248.641882418968,2303.571040797461,1765.512191311736,483.12969110723225,0.0,536.8107678969253,538.0588494857254,0.0,0.0,1715696.2771032127,103175.70036532522,103175.70036532522,1818871.9774685379,-33252186.24742256,1818871.9774685379
03-06,646.7650057278788,190.64952928363064,1972.3417592774967,2376.2382524368104,1566.7230663996772,405.6186928778195,0.0,450.6874365309105,809.5151860371335,0.0,0.0,1275641.6292364448,154333.68916593018,154333.68916593018,1429975.318402375,-31986414.80293868,1429975.318402375
03-07,692.6927452509856,199.1658083770435,2000.199376207338,2450.148197656736,1588.851671046215,411.347705161123,0.0,457.05300573458135,861.2965266105216,0.0,0.0,1385523.59695437,171540.8189747243,171540.8189747243,1557064.4159290942,-30613740.33065725,1557064.4159290942
03-08,719.3544578458964,207.43495438910023,1922.09498070758,2169.628228687657,1521.428794261179,400.6661864464008,0.0,445.1846516071122,648.1994344264782,0.0,0.0,1382667.5927752198,134459.22011529707,134459.22011529707,1517126.8128905168,-29281700.883126274,1517126.8128905168
03-09,732.4742866249162,234.52740553891135,1992.9793058231696,2189.7477762408957,1573.8632233615895,419.1160824615801,0.0,465.6845360684227,615.8845528793065,0.0,0.0,1459806.095291047,144441.8062982762,144441.8062982762,1604247.901589323,-27878884.24741098,1604247.901589323
03-10,642.7718471958905,248.1709930970397,1881.9334956868074,2165.0833580623644,1492.141059646492,389.7924360403154,0.0,433.1027067114607,672.9422984158723,0.0,0.0,1209653.8693224285,167004.7584948715,167004.7584948715,1376658.6278173,-26679965.05200707,1376658.6278173
03-11,602.6685791339534,293.966857180626,1878.2360487348749,2125.2252230378813,1487.0254734811538,391.2105752537211,0.0,434.67841694857964,638.199749556728,0.0,0.0,1131953.8507692178,187609.57463065392,187609.57463065392,1319563.4253998718,-25535432.504649054,1319563.4253998718
03-12,623.1348522687109,291.4397040169736,2007.9515130033647,2141.130016495125,1581.6955596373323,426.2559533660325,0.0,473.61772596225717,559.4344568577925,0.0,0.0,1251224.5694180862,163041.41252353144,163041.41252353144,1414265.9819416176,-24313736.37512385,1414265.9819416176
04-01,570.4884549772187,302.6656396047938,2030.585640320618,2638.528706167016,1612.9888981084393,417.59674221217864,0.0,463.99638023575386,1025.5398080585765,0.0,0.0,1158425.6646454358,310395.6619462265,310395.6619462265,1468821.3265916621,-23050061.65492147,1468821.3265916621
04-02,544.1495796378673,291.8507283620814,2038.9588526292396,1862.1111547063072,1586.9774309318514,451.9814216973881,0.0,502.2015796637656,275.1337237744554,0.0,0.0,1109498.602557109,80297.97768054652,80297.97768054652,1189796.5802376554,-22030594.42727669,1189796.5802376554
04-03,607.7433794036506,258.63526225367076,2068.406021647066,2207.674759783843,1629.4441650827246,438.9618565643416,0.0,487.7353961826026,578.2305947011181,0.0,0.0,1257060.0655746483,149550.8215036197,149550.8215036197,1406610.887078268,-20830242.062137216,1406610.887078268
04-04,730.2233846211138,304.708394276014,2268.370827885128,2288.3653321849742,1778.829846392128,489.5409814930001,0.0,543.9344238811115,509.53548579284643,0.0,0.0,1656417.4235140763,155259.739702587,155259.739702587,1811677.1632166633,-19290493.479318876,1811677.1632166633
04-05,730.6183813649046,269.33623479489137,2226.3781271531125,2341.259953661512,1751.7427394644133,474.6353876886992,0.0,527.3726529874434,589.5172141970985,0.0,0.0,1626632.7835668349,158778.34681862,158778.34681862,1785411.1303854547,-17779225.55075357,1785411.1303854547
04-06,688.92812656825,254.86524646320933,2029.8486232825783,2230.039347768771,1602.9656965198114,426.8829267627668,0.0,474.31436306974075,627.0736512489591,0.0,0.0,1398419.8092552081,159819.28067615052,159819.28067615052,1558239.0899313586,-16465600.11804845,1558239.0899313586
04-07,707.4410286132461,247.03482686731246,1979.0722880405124,2193.8995610129173,1564.0727460503385,414.9995419901737,0.0,461.11060221130367,629.8268149625793,0.0,0.0,1400076.9351513505,155589.15819067162,155589.15819067162,1555666.093342022,-15159465.126440402,1555666.093342022
04-08,730.5134107760572,222.45365814408095,2056.277174112845,2093.9831798590217,1613.7095812823404,442.56759283050445,0.0,491.74176981167216,480.2735985766813,0.0,0.0,1502138.0519621267,106838.61891340463,106838.61891340463,1608976.6708755314,-13814052.030886201,1608976.6708755314
04-09,706.4594822015946,220.82782870991397,1944.5870102027789,2065.117606637675,1531.2642976626544,413.3227125401244,0.0,459.24745837791625,533.8533089750206,0.0,0.0,1373771.932323802,117889.66707055662,117889.66707055662,1491661.5993943587,-12571797.932866616,1491661.5993943587
04-10,706.6083996956398,226.50679562633303,1811.7640649737584,2196.738145167821,1439.1687130876521,372.59535188610624,0.0,413.9948354290078,757.5694320801697,0.0,0.0,1280207.7065771746,171594.62452494018,171594.62452494018,1451802.3311021149,-11367644.45884429,1451802.3311021149
