Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,1317.0539552279452,1317.0539552279456,72.46789981431341,599.4334199383162,80.51988868257047,0.0,0.0,0.0,1268977.5304627477,0.0,0.0,1268977.5304627477,-49616171.46343652,1268977.5304627477
01-02,863.280527214066,120.97243529816933,2181.8228781345797,1138.5339292604199,1138.5339292604197,37.069292637359936,1006.2196562368001,41.18810293039993,0.0,0.0,0.0,1014875.3691944698,0.0,0.0,1014875.3691944698,-48609515.28695026,1014875.3691944698
01-03,849.9206102396595,135.82645299418442,2263.757751323861,1351.2357630333772,1351.2357630333772,61.90378507777305,850.6182032127101,68.78198341974783,0.0,0.0,0.0,1201056.4270844255,0.0,0.0,1201056.4270844255,-47423019.81050181,1201056.4270844255
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,1350.6826008731252,1350.6826008731252,60.539134737606624,875.628015660693,67.26570526400737,0.0,0.0,0.0,1371359.0777090637,0.0,0.0,1371359.0777090637,-46073783.29611033,1371359.0777090637
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,1152.9961367195012,1152.9961367195012,42.50987162815038,921.0685164563749,47.23319069794486,0.0,0.0,0.0,1192211.5772550937,0.0,0.0,1192211.5772550937,-44905563.7719434,1192211.5772550937
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,1269.4525661966093,1269.4525661966086,66.33705130196807,644.2577140566564,73.7078347799645,0.0,0.0,0.0,1366945.850233128,0.0,0.0,1366945.850233128,-43571561.2169842,1366945.850233128
01-07,970.1258527809757,123.2223825677481,2179.139727338593,1195.859643437941,1195.8596434379415,44.98907937857609,938.2910045220755,49.98786597619567,0.0,0.0,0.0,1203779.4253945586,0.0,0.0,1203779.4253945586,-42401559.519669645,1203779.4253945586
01-08,999.8652395747358,139.98406160462292,2051.652285207297,1180.993813936508,1180.993813936508,50.02813162601324,820.6303396447761,55.5868129177925,0.0,0.0,0.0,1230856.0525216279,0.0,0.0,1230856.0525216279,-41210095.13153013,1230856.0525216279
01-09,1089.485077606105,137.44720205649017,2027.984054708611,1081.4298119284756,1081.429811928476,37.485551887260605,909.0686908928743,41.65061320806735,0.0,0.0,0.0,1219041.591981451,0.0,0.0,1219041.591981451,-40034855.17326632,1219041.591981451
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,1122.975417514693,1122.9754175146932,55.40275651293268,632.0203451797373,61.558618347702975,0.0,0.0,0.0,1195402.9421387042,0.0,0.0,1195402.9421387042,-38887080.67504608,1195402.9421387042
01-11,913.527057678423,160.84462519813806,1827.2157496197044,1210.7450114822273,1210.745011482227,66.68521380880972,549.7855243286674,74.09468200978858,0.0,0.0,0.0,1166967.0750996058,0.0,0.0,1166967.0750996058,-37771155.490841314,1166967.0750996058
01-12,929.3933389057294,177.28961418892197,1932.519332484764,1295.5663298034494,1295.5663298034492,72.62309262648954,564.3299100548251,80.69232514054393,0.0,0.0,0.0,1271586.1355676623,0.0,0.0,1271586.1355676623,-36560121.07601497,1271586.1355676623
02-01,855.7502263353103,187.325921351728,1986.6167269398115,1206.3404111464183,1206.3404111464188,57.18359923378036,723.0927165596128,63.53733248197817,0.0,0.0,0.0,1081260.9578629544,0.0,0.0,1081260.9578629544,-35534527.13187331,1081260.9578629544
02-02,872.1054127632336,174.07886858485142,1971.569291335493,1195.7742978805866,1195.7742978805866,56.55153441334151,719.2434590415653,62.83503823704611,0.0,0.0,0.0,1092160.1368867562,0.0,0.0,1092160.1368867562,-34502798.52578861,1092160.1368867562
02-03,840.2099942111512,164.41005051358425,1985.9452180175047,1058.9995559557528,1058.999555955753,36.706704590460035,890.2389574712917,40.785227322733384,0.0,0.0,0.0,920623.3508306558,0.0,0.0,920623.3508306558,-33636644.033126086,920623.3508306558
02-04,815.034482791615,193.83270668727116,2216.2972516634986,1209.0946450751928,1209.0946450751926,44.75985388008188,962.442752708224,49.733170977868745,0.0,0.0,0.0,1021934.6530519517,0.0,0.0,1021934.6530519517,-32679073.601454414,1021934.6530519517
02-05,758.6793838877875,189.8350203155781,2177.749391993526,1317.1295025992779,1317.1295025992779,61.95106713683458,798.6688222574134,68.83451904092732,0.0,0.0,0.0,1046279.9969790127,0.0,0.0,1046279.9969790127,-31702669.15435088,1046279.9969790127
