Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,1491.1514555950175,1491.1514555950175,308.8477930837807,188.9560263017767,343.1642145375342,0.0,0.0,0.0,1643845.034271703,0.0,0.0,1643845.034271703,-63882825.01925534,1643845.034271703
01-02,863.280527214066,120.97243529816933,2181.8228781345797,1458.0089080246055,1458.0089080246057,81.33863330326076,642.475336806713,90.37625922584529,0.0,0.0,0.0,1328888.7570431968,0.0,0.0,1328888.7570431968,-62564698.56181409,1328888.7570431968
01-03,849.9206102396595,135.82645299418442,2263.757751323861,1640.7300305868032,1640.7300305868027,200.7389354696315,422.28878526742614,223.04326163292387,0.0,0.0,0.0,1565102.4273680793,0.0,0.0,1565102.4273680793,-61018570.57950224,1565102.4273680793
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,1651.9909920751643,1651.9909920751647,188.15954375684043,446.6992154394205,209.06615972982274,0.0,0.0,0.0,1788171.9633324128,0.0,0.0,1788171.9633324128,-59259245.14376758,1788171.9633324128
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,1460.1795911888216,1460.1795911888216,103.6092609419185,552.7856726732865,115.1214010465761,0.0,0.0,0.0,1559479.5516498706,0.0,0.0,1559479.5516498706,-57731148.54201259,1559479.5516498706
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,1468.545357538882,1468.545357538882,264.9174018685838,246.58457214776777,294.352668742871,0.0,0.0,0.0,1773894.402580373,0.0,0.0,1773894.402580373,-56000004.86513141,1773894.402580373
01-07,970.1258527809757,123.2223825677481,2179.139727338593,1509.7306073861848,1509.7306073861848,112.89982384788296,556.509296104525,125.44424871986992,0.0,0.0,0.0,1574155.7308493124,0.0,0.0,1574155.7308493124,-54470019.52223733,1574155.7308493124
01-08,999.8652395747358,139.98406160462292,2051.652285207297,1461.4896811690476,1461.4896811690476,145.3701524194998,444.79245161875036,161.52239157722198,0.0,0.0,0.0,1606643.292474033,0.0,0.0,1606643.292474033,-52914794.389692925,1606643.292474033
01-09,1089.485077606105,137.44720205649017,2027.984054708611,1382.1065731976096,1382.1065731976096,82.74283631469282,563.1346451963083,91.93648479410315,0.0,0.0,0.0,1595931.572603768,0.0,0.0,1595931.572603768,-51376206.56207819,1595931.572603768
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,1328.3183084375858,1328.3183084375858,203.74435226862815,278.3358585011491,226.3826136318091,0.0,0.0,0.0,1554197.330292816,0.0,0.0,1554197.330292816,-49883933.12186016,1554197.330292816
01-11,913.527057678423,160.84462519813806,1827.2157496197044,1370.1953817693943,1370.1953817693948,284.54104434498834,172.47932350532133,316.1567159388759,0.0,0.0,0.0,1511646.4985815815,0.0,0.0,1511646.4985815815,-48438404.42325643,1511646.4985815815
01-12,929.3933389057294,177.28961418892197,1932.519332484764,1454.9069163945492,1454.9069163945496,316.28931139749795,161.32310469271692,351.43256821944215,0.0,0.0,0.0,1646137.9760048839,0.0,0.0,1646137.9760048839,-46870653.969918445,1646137.9760048839
02-01,855.7502263353103,187.325921351728,1986.6167269398115,1447.7043998407362,1447.7043998407369,197.10912480438083,341.8032022946942,219.0101386715343,0.0,0.0,0.0,1407549.545994439,0.0,0.0,1407549.545994439,-45535569.89058168,1407549.545994439
02-02,872.1054127632336,174.07886858485142,1971.569291335493,1436.193194378475,1436.1931943784743,194.15840334832632,341.2176936086923,215.73155927591813,0.0,0.0,0.0,1421838.453084729,0.0,0.0,1421838.453084729,-44192404.76695766,1421838.453084729
02-03,840.2099942111512,164.41005051358425,1985.9452180175047,1353.4469901885125,1353.4469901885122,81.01848407805068,551.4797437509416,90.02053786450074,0.0,0.0,0.0,1205252.227829605,0.0,0.0,1205252.227829605,-43058461.519717395,1205252.227829605
02-04,815.034482791615,193.83270668727116,2216.2972516634986,1530.2674663766975,1530.2674663766977,109.74963797365083,576.2801473131499,121.94404219294539,0.0,0.0,0.0,1336670.4924135883,0.0,0.0,1336670.4924135883,-41805978.16708741,1336670.4924135883
02-05,758.6793838877875,189.8350203155781,2177.749391993526,1584.974267620273,1584.9742676202732,210.69315970424668,382.08196466900614,234.1035107824964,0.0,0.0,0.0,1362335.8574299351,0.0,0.0,1362335.8574299351,-40534625.57171721,1362335.8574299351
02-06,799.5145148484808,172.23658999891762,2099.2052110020436,1493.1223945899192,1493.1223945899192,146.55440725388672,459.528409158238,162.83823028209636,0.0,0.0,0.0,1310945.402734459,0.0,0.0,1310945.402734459,-39316195.36775521,1310945.402734459
02-07,807.1518251974593,185.3471541093032,2084.851222785206,1497.0544745123927,1497.0544745123932,159.3383336238854,428.45841464892686,177.04259291542823,0.0,0.0,0.0,1336960.478331142,0.0,0.0,1336960.478331142,-38078628.01004431,1336960.478331142
02-08,719.7312002841455,183.61278770066224,1971.2888990317808,1452.618898945259,1452.6188989452585,238.55394084013133,280.11605924639076,265.05993426681255,0.0,0.0,0.0,1217189.8578666856,0.0,0.0,1217189.8578666856,-36956498.9061099,1217189.8578666856
02-09,735.1173782855567,150.67866552989605,1890.6366519250032,1401.8244669228136,1401.8244669228138,251.8662747937691,236.94591020842026,279.85141643752127,0.0,0.0,0.0,1215656.802545792,0.0,0.0,1215656.802545792,-35840330.5362125,1215656.802545792
02-10,760.3431992553593,143.48367787772156,1932.3773490198414,1448.7239541100075,1448.7239541100075,300.0352351188832,183.61815979095104,333.37248346542566,0.0,0.0,0.0,1329657.156665503,0.0,0.0,1329657.156665503,-34624445.182333596,1329657.156665503
02-11,748.1945583338295,152.69207353444241,1843.61245231367,1317.8003580791717,1317.8003580791712,135.02343435564143,390.7886598788574,150.02603817293488,0.0,0.0,0.0,1086994.8557176439,0.0,0.0,1086994.8557176439,-33634491.97842246,1086994.8557176439
02-12,770.2087645592384,133.8296049733466,1887.0564551107852,1356.7159023750366,1356.715902375037,145.8695303681389,384.4710223676101,162.0772559645988,0.0,0.0,0.0,1157304.46979783,0.0,0.0,1157304.46979783,-32584782.708764568,1157304.46979783
