Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,1966.0661910732872,1557.236042787472,431.7192321931035,0.0,479.68803577011545,408.8301482858157,0.0,0.0,1816408.6760398212,46622.117797421604,46622.117797421604,1863030.7938372428,-67024528.62621657,1863030.7938372428
01-02,863.280527214066,120.97243529816933,2181.8228781345797,1648.9339911585073,1648.933991158507,374.0216086578845,158.86727831818777,415.57956517542726,0.0,0.0,0.0,1746378.1767401414,0.0,0.0,1746378.1767401414,-65292293.87950905,1746378.1767401414
01-03,849.9206102396595,135.82645299418442,2263.757751323861,1917.224758499443,1752.7320833096878,511.02566801417333,0.0,567.8062977935266,164.4926751897552,0.0,0.0,1924014.3694399353,22342.45661454893,22342.45661454893,1946356.8260544844,-63369533.61813301,1946356.8260544844
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,1905.6922716854758,1768.7042136223695,518.1455376490558,0.0,575.7172640545066,136.98805806310637,0.0,0.0,2222253.3047973374,17813.356449269937,17813.356449269937,2240066.6612466075,-61165603.38340996,2240066.6612466075
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,1624.091124374764,1624.0911243747641,428.6791787451903,63.80422168407253,476.310198605767,0.0,0.0,0.0,2047113.5266041884,0.0,0.0,2047113.5266041884,-59159685.94762118,2047113.5266041884
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,1866.827536837406,1544.7144831707956,435.3328483844378,0.0,483.703164871597,322.11305366661077,0.0,0.0,2026230.3641819472,38342.721193443096,38342.721193443096,2064573.0853753902,-57144868.92299576,2064573.0853753902
01-07,970.1258527809757,123.2223825677481,2179.139727338593,1673.266756261284,1673.2667562612842,456.2697466921105,49.60322438519843,506.9663852134561,0.0,0.0,0.0,2065918.4159558788,0.0,0.0,2065918.4159558788,-55136919.62415347,2065918.4159558788
01-08,999.8652395747358,139.98406160462292,2051.652285207297,1642.9617911435867,1582.703409941001,468.9488752662962,0.0,521.0543058514397,60.25838120258547,0.0,0.0,2051375.8036728485,8435.212946457576,8435.212946457576,2059811.016619306,-53143029.70699256,2059811.016619306
01-09,1089.485077606105,137.44720205649017,2027.984054708611,1544.3733478232025,1544.3733478232023,378.91565654917326,104.69505033623517,421.01739616574815,0.0,0.0,0.0,2095394.670187606,0.0,0.0,2095394.670187606,-51122925.09289589,2095394.670187606
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,1625.1010567926955,1407.3483638375144,403.0501553698484,0.0,447.8335059664978,217.75269295518092,0.0,0.0,1836554.481408189,32074.61175922707,32074.61175922707,1868629.093167416,-49328747.79571376,1868629.093167416
01-11,913.527057678423,160.84462519813806,1827.2157496197044,1807.9062063648396,1430.7088180981345,396.50693152156987,0.0,440.5632572461882,377.19738826670533,0.0,0.0,1669211.0274937628,60670.17254147478,60670.17254147478,1729881.2000352375,-47674529.74792787,1729881.2000352375
