Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,2153.54028872277,1568.7356732320743,420.2196017485012,0.0,466.9106686094463,584.8046154906965,0.0,0.0,1816408.6760398212,66689.87056410058,66689.87056410058,1883098.5466039218,-71924542.30021599,1883098.5466039218
01-02,863.280527214066,120.97243529816933,2181.8228781345797,1677.2400191515962,1677.2400191515965,483.9466685565264,20.63619042645709,534.7387912061905,0.0,0.0,0.0,1865710.3831726892,0.0,0.0,1865710.3831726892,-70073941.78535074,1865710.3831726892
01-03,849.9206102396595,135.82645299418442,2263.757751323861,2107.7095381212907,1764.4163884933741,499.341362830487,0.0,554.8237364783195,343.29314962791693,0.0,0.0,1924014.3694399353,46628.29085116178,46628.29085116178,1970642.6602910971,-68127190.11789775,1970642.6602910971
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,2095.8994513382263,1780.3714908694176,506.4782604020077,0.0,562.7536226688976,315.52796046880906,0.0,0.0,2222253.3047973374,41029.941653401635,41029.941653401635,2263283.246450739,-65900417.82451475,2263283.246450739
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,1714.1993487524303,1633.9669486642729,482.6075761397537,0.0,536.2306401552814,80.23240008815696,0.0,0.0,2110741.924318925,9787.455495310223,9787.455495310223,2120529.379814235,-63822561.95536432,2120529.379814235
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,2047.0024773378843,1555.7663845113614,424.28094704387195,0.0,471.42327449319123,491.23609282652257,0.0,0.0,2026230.3641819472,58474.2789309569,58474.2789309569,2084704.6431129042,-61788098.542074285,2084704.6431129042
01-07,970.1258527809757,123.2223825677481,2179.139727338593,1785.273205081401,1683.5179397754969,495.62178756309606,0.0,550.6908750701056,101.75526530590464,0.0,0.0,2114039.7863132553,12538.526229806886,12538.526229806886,2126578.312543062,-59721191.44708702,2126578.312543062
01-08,999.8652395747358,139.98406160462292,2051.652285207297,1808.8398506110375,1592.878342940598,458.773942266699,0.0,509.74882474077606,215.96150767043937,0.0,0.0,2051375.8036728485,30231.168993966032,30231.168993966032,2081606.9726668145,-57706203.12009755,2081606.9726668145
01-09,1089.485077606105,137.44720205649017,2027.984054708611,1588.298664966312,1562.2546357603746,465.72941894823623,0.0,517.4771321647058,26.04402920593783,0.0,0.0,2209458.3652281547,3579.678944633668,3579.678944633668,2213038.0441727885,-55572682.200239204,2213038.0441727885
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,1783.9974546295614,1417.0950428561746,393.30347635118824,0.0,437.00386261243057,366.90241177338714,0.0,0.0,1836554.481408189,54044.11881867134,54044.11881867134,1890598.6002268605,-53757410.727150016,1890598.6002268605
01-11,913.527057678423,160.84462519813806,1827.2157496197044,1980.2578593463163,1441.2808402636126,385.93490935609174,0.0,428.8165659512129,538.9770190827044,0.0,0.0,1669211.0274937628,86691.5566247673,86691.5566247673,1755902.5841185302,-52078309.44277073,1755902.5841185302
01-12,929.3933389057294,177.28961418892197,1932.519332484764,2129.3379240834815,1526.4869839419075,406.0323485428563,0.0,451.1470539365064,602.8509401415733,0.0,0.0,1796070.5949178862,106879.21059112843,106879.21059112843,1902949.8055090145,-50265976.2946669,1902949.8055090145
