Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,1416.2787247726328,1416.2787247726328,140.39266466402785,432.28388554391444,155.99184962669767,0.0,0.0,0.0,1421626.4453424315,0.0,0.0,1421626.4453424315,-54744141.93567172,1421626.4453424315
01-02,863.280527214066,120.97243529816933,2181.8228781345797,1266.4459237843337,1266.4459237843334,54.667226187305154,860.7097281629414,60.741362430339066,0.0,0.0,0.0,1140491.2566169517,0.0,0.0,1140491.2566169517,-53612887.19981849,1140491.2566169517
01-03,849.9206102396595,135.82645299418442,2263.757751323861,1504.9571933150196,1504.9571933150194,83.30649430027181,675.4940637085696,92.56277144474646,0.0,0.0,0.0,1349898.0425994801,0.0,0.0,1349898.0425994801,-52279354.582122155,1349898.0425994801
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,1504.1800076691095,1504.1800076691095,81.91065306164856,700.7590905406669,91.01183673516508,0.0,0.0,0.0,1541288.4954761397,0.0,0.0,1541288.4954761397,-50762929.92638434,1541288.4954761397
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,1282.924772708329,1282.9247727083286,60.59989857266842,773.0498535230296,67.33322063629826,0.0,0.0,0.0,1339822.3482313587,0.0,0.0,1339822.3482313587,-49450070.148824774,1339822.3482313587
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,1383.9302477657725,1383.9302477657723,114.41268299958539,481.7044007898757,127.12520333287266,0.0,0.0,0.0,1533290.5905282132,0.0,0.0,1533290.5905282132,-47953731.749676995,1533290.5905282132
01-07,970.1258527809757,123.2223825677481,2179.139727338593,1330.7265924872183,1330.7265924872186,63.76667004331729,784.6464648080571,70.85185560368589,0.0,0.0,0.0,1352833.9655097614,0.0,0.0,1352833.9655097614,-46638857.94269828,1352833.9655097614
01-08,999.8652395747358,139.98406160462292,2051.652285207297,1314.8575935219471,1314.8575935219471,68.6660505202272,668.1286411651234,76.29561168914132,0.0,0.0,0.0,1383337.19980754,0.0,0.0,1383337.19980754,-45299792.333049856,1383337.19980754
01-09,1089.485077606105,137.44720205649017,2027.984054708611,1203.0068342611353,1203.0068342611355,54.412779615728425,770.5644408317473,60.45864401747602,0.0,0.0,0.0,1369939.9056080736,0.0,0.0,1369939.9056080736,-43979076.01944663,1369939.9056080736
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,1241.8397341010307,1241.839734101031,81.68495061974818,486.87383448658403,90.76105624416462,0.0,0.0,0.0,1342646.4754525644,0.0,0.0,1342646.4754525644,-42689924.612564,1342646.4754525644
