Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,2340.664001087149,1579.9199569200814,409.03531806049403,0.0,454.48368673388234,760.744044167068,0.0,0.0,1816408.6760398212,86753.6276117494,86753.6276117494,1903162.3036515706,-76824559.95372145,1903162.3036515706
01-02,863.280527214066,120.97243529816933,2181.8228781345797,1809.5820927336567,1686.947103651396,494.87577448318365,0.0,549.8619716479831,122.6349890822603,0.0,0.0,1883525.2045237308,14835.453282045437,14835.453282045437,1898360.6578057762,-74941573.58969577,1898360.6578057762
01-03,849.9206102396595,135.82645299418442,2263.757751323861,2298.194317743138,1776.1006936770602,487.65705764680087,0.0,541.8411751631124,522.093624066078,0.0,0.0,1924014.3694399353,70914.12508777453,70914.12508777453,1994928.49452771,-72970830.51616582,1994928.49452771
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,2286.1066309909775,1792.0387681164657,494.8109831549595,0.0,549.7899812832883,494.0678628745116,0.0,0.0,2222253.3047973374,64246.52685753332,64246.52685753332,2286499.831654871,-70721216.16412286,2286499.831654871
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,1875.2011527790662,1643.842772953782,472.7317518502445,0.0,525.2575020558264,231.3583798252835,0.0,0.0,2110741.924318925,28223.134837284873,28223.134837284873,2138965.0591562097,-68625295.61504526,2138965.0591562097
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,2227.177417838362,1566.8182858519272,413.2290457033061,0.0,459.1433841147843,660.3591319864353,0.0,0.0,2026230.3641819472,78605.83666847082,78605.83666847082,2104836.200850418,-66571185.81309063,2104836.200850418
01-07,970.1258527809757,123.2223825677481,2179.139727338593,1952.3943476628504,1693.7691232897096,485.37060404888314,0.0,539.3006711654242,258.62522437314004,0.0,0.0,2114039.7863132553,31868.416339376752,31868.416339376752,2145908.2026526323,-64485491.21953012,2145908.2026526323
01-08,999.8652395747358,139.98406160462292,2051.652285207297,1974.717910078489,1603.0532759401954,448.5990092671019,0.0,498.44334363011245,371.6646341382931,0.0,0.0,2051375.8036728485,52027.12504147446,52027.12504147446,2103402.928714323,-62449404.48271209,2103402.928714323
01-09,1089.485077606105,137.44720205649017,2027.984054708611,1738.951519702876,1571.495657195421,456.4883975131899,0.0,507.2093305702105,167.45586250745518,0.0,0.0,2209458.3652281547,23016.339769606027,23016.339769606027,2232474.7049977607,-60297145.28467934,2232474.7049977607
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,1942.8938524664284,1426.8417218748345,383.5567973325282,0.0,426.17421925836373,516.0521305915934,0.0,0.0,1836554.481408189,76013.62587811562,76013.62587811562,1912568.1072863047,-58460779.63568308,1912568.1072863047
