Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,2690.057462064778,1579.9199569200816,409.03531806049386,0.0,454.4836867338827,1110.1375051446973,0.0,0.0,1816408.6760398212,126597.71240747195,126597.71240747195,1943006.388447293,-86624877.5399913,1943006.388447293
01-02,863.280527214066,120.97243529816933,2181.8228781345797,2126.0838996698076,1706.361272650996,475.46160548358364,0.0,528.2906727595375,419.72262701881124,0.0,0.0,1883525.2045237308,50774.8683402108,50774.8683402108,1934300.0728639415,-84706242.82421154,1934300.0728639415
01-03,849.9206102396595,135.82645299418442,2263.757751323861,2677.7628536415345,1798.2083830336633,465.549368290198,0.0,517.2770758779982,879.5544706078714,0.0,0.0,1924014.3694399353,119466.76395784481,119466.76395784481,2043481.1333977801,-82687535.73742636,2043481.1333977801
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,2666.520990296478,1815.3733226105621,471.47642866086306,0.0,523.8626985120703,851.1476676859168,0.0,0.0,2222253.3047973374,110679.69726579668,110679.69726579668,2332933.002063134,-80392237.26806349,2332933.002063134
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,2197.204760832337,1663.5944215328004,452.98010327122614,0.0,503.3112258569175,533.610339299536,0.0,0.0,2110741.924318925,65094.49352123411,65094.49352123411,2175836.417840159,-78260187.35913156,2175836.417840159
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,2569.6627137071805,1572.8439619141352,407.20336964109805,0.0,452.44818849010915,996.8187517930459,0.0,0.0,2026230.3641819472,118656.30108848507,118656.30108848507,2144886.6652704324,-76166992.30602781,2144886.6652704324
01-07,970.1258527809757,123.2223825677481,2179.139727338593,2286.6366328257463,1714.2714903181356,464.8682370204571,0.0,516.5202633560624,572.3651425076102,0.0,0.0,2114039.7863132553,70528.19655851641,70528.19655851641,2184567.982871772,-74043722.71532083,2184567.982871772
01-08,999.8652395747358,139.98406160462292,2051.652285207297,2306.4740290133914,1623.4031419393898,428.2491432679073,0.0,475.8323814087852,683.0708870740011,0.0,0.0,2051375.8036728485,95619.0371364914,95619.0371364914,2146994.84080934,-71965439.15884568,2146994.84080934
01-09,1089.485077606105,137.44720205649017,2027.984054708611,2040.2572291760043,1589.9777000655135,438.0063546430973,0.0,486.6737273812185,450.2795291104905,0.0,0.0,2209458.3652281547,61889.66141955084,61889.66141955084,2271348.0266477056,-69775703.4044641,2271348.0266477056
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,2251.518777553977,1438.0839963845895,372.3145228227734,0.0,413.68280313641424,813.4347811693874,0.0,0.0,1836554.481408189,119817.5987785834,119817.5987785834,1956372.0801867724,-67897279.06442435,1956372.0801867724
01-11,913.527057678423,160.84462519813806,1827.2157496197044,2473.363707447997,1451.4427070015697,375.7730426181347,0.0,417.5256029090385,1021.9210004464275,0.0,0.0,1669211.0274937628,164370.5002989119,164370.5002989119,1833581.5277926747,-66143896.43022977,1833581.5277926747
01-12,929.3933389057294,177.28961418892197,1932.519332484764,2654.994109904548,1535.090255137271,397.429077347493,0.0,441.58786371943654,1119.9038547672778,0.0,0.0,1796070.5949178862,198547.3223403772,198547.3223403772,1994617.9172582633,-64244260.318555236,1994617.9172582633
02-01,855.7502263353103,187.325921351728,1986.6167269398115,2403.2756033655273,1578.0623391212823,408.5543878185293,0.0,453.949319798366,825.2132642442449,0.0,0.0,1700047.7137202572,154583.83503622015,154583.83503622015,1854631.5487564774,-62485111.547681175,1854631.5487564774
02-02,872.1054127632336,174.07886858485142,1971.569291335493,2381.3600815350005,1566.1094590787864,405.45983225670676,0.0,450.51092472967383,815.2506224562139,0.0,0.0,1719416.250611456,141917.9059702736,141917.9059702736,1861334.1565817297,-60726768.94757305,1861334.1565817297
02-03,840.2099942111512,164.41005051358425,1985.9452180175047,1997.9280256292618,1557.0162549449058,428.92896307259883,0.0,476.5877367473322,440.9117706843562,0.0,0.0,1668611.020134151,72490.32649024889,72490.32649024889,1741101.3466243998,-59088680.19803307,1741101.3466243998
02-04,815.034482791615,193.83270668727116,2216.2972516634986,2305.675054022749,1742.2784727765218,474.0187788869768,0.0,526.6875320966395,563.3965812462274,0.0,0.0,1806358.6842220374,109204.68428131132,109204.68428131132,1915563.3685033487,-57293764.215690956,1915563.3685033487
