Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,913.2476224522246,114.03786631906556,1988.9552749805755,3035.690705258314,1579.9199569200816,409.03531806049386,0.0,454.48368673388273,1455.7707483382337,0.0,0.0,1816408.6760398212,166012.98999020152,166012.98999020152,1982421.6660300228,-96425622.19354914,1982421.6660300228
01-02,863.280527214066,120.97243529816933,2181.8228781345797,2442.5857066059566,1725.775441650596,456.0474364839837,0.0,506.71937387109347,716.8102649553604,0.0,0.0,1883525.2045237308,86714.28339837595,86714.28339837595,1970239.4879221066,-94471339.12601529,1970239.4879221066
01-03,849.9206102396595,135.82645299418442,2263.757751323861,3021.620082907367,1798.2083830336633,465.549368290198,0.0,517.2770758779985,1223.4116998737038,0.0,0.0,1924014.3694399353,166171.67174543088,166171.67174543088,2090186.0411853662,-92406493.35617718,2090186.0411853662
01-04,971.7530867787995,130.03583451824574,2286.8497512714252,3011.8509916057214,1816.5514358017601,470.29831546966506,0.0,522.5536838551839,1195.299555803961,0.0,0.0,2222253.3047973374,155431.77523825652,155431.77523825652,2377685.080035594,-90067164.74279381,2377685.080035594
01-05,997.2443207566047,121.98881604633614,2116.5745248040266,2516.928158001058,1681.293880315724,435.28064448830264,0.0,483.6451605425581,835.6342776853334,0.0,0.0,2110741.924318925,101938.0361825691,101938.0361825691,2212679.960501494,-87899012.73026082,2212679.960501494
01-06,1023.3242063917933,119.03498090806366,1980.0473315552333,2905.452813951325,1572.8439619141352,407.20336964109805,0.0,452.44818849010863,1332.60885203719,0.0,0.0,2026230.3641819472,158627.06926016355,158627.06926016355,2184857.4334421107,-85766810.20158252,2184857.4334421107
01-07,970.1258527809757,123.2223825677481,2179.139727338593,2616.6772312355633,1730.9923392687908,448.14738806980193,0.0,497.94154229977886,885.6848919667727,0.0,0.0,2114039.7863132553,109136.20259240431,109136.20259240431,2223175.9889056594,-83606015.93514453,2223175.9889056594
01-08,999.8652395747358,139.98406160462292,2051.652285207297,2622.64138009617,1629.7231168716733,421.92916833562396,0.0,468.81018703958193,992.9182632244955,0.0,0.0,2051375.8036728485,138992.73132757298,138992.73132757298,2190368.5350004216,-81485746.79318613,2190368.5350004216
01-09,1089.485077606105,137.44720205649017,2027.984054708611,2341.562938649131,1608.459742935606,419.5243117730049,0.0,466.138124192227,733.1031957135249,0.0,0.0,2209458.3652281547,100762.98306949552,100762.98306949552,2310221.34829765,-79258534.48245572,2310221.34829765
01-10,1014.4476268199103,147.29834714755444,1810.3985192073628,2547.652286519575,1438.0839963845895,372.31452282277337,0.0,413.68280313641463,1109.5682901349858,0.0,0.0,1836554.481408189,163437.57518422152,163437.57518422152,1999992.0565924107,-77338228.11689427,1999992.0565924107
01-11,913.527057678423,160.84462519813806,1827.2157496197044,2794.573630821001,1451.4427070015697,375.7730426181347,0.0,417.52560290903824,1343.1309238194315,0.0,0.0,1669211.0274937628,216035.39003376538,216035.39003376538,1885246.4175275282,-75535440.35994646,1885246.4175275282
01-12,929.3933389057294,177.28961418892197,1932.519332484764,2999.0587736405464,1535.090255137271,397.429077347493,0.0,441.58786371943626,1463.968518503276,0.0,0.0,1796070.5949178862,259546.4138301735,259546.4138301735,2055617.0087480596,-73577709.8754245,2055617.0087480596
02-01,855.7502263353103,187.325921351728,1986.6167269398115,2720.7450392726264,1578.0623391212823,408.5543878185293,0.0,453.949319798366,1142.6827001513439,0.0,0.0,1700047.7137202572,214054.08961853082,214054.08961853082,1914101.803338788,-71762152.58215569,1914101.803338788
02-02,872.1054127632336,174.07886858485142,1971.569291335493,2696.0124155644085,1566.1094590787864,405.45983225670676,0.0,450.51092472967383,1129.9029564856219,0.0,0.0,1719416.250611456,196692.22827569567,196692.22827569567,1916108.4788871517,-69952066.43886855,1916108.4788871517
02-03,840.2099942111512,164.41005051358425,1985.9452180175047,2292.983862216554,1575.1149316358092,410.8302863816956,0.0,456.47809597966193,717.8689305807451,0.0,0.0,1668611.020134151,118024.867138913,118024.867138913,1786635.8872730639,-68271137.20856239,1786635.8872730639
02-04,815.034482791615,193.83270668727116,2216.2972516634986,2640.637365158768,1760.5082941870005,455.788957476498,0.0,506.4321749738859,880.1290709717674,0.0,0.0,1806358.6842220374,170597.80006061104,170597.80006061104,1976956.4842826484,-66418694.815697946,1976956.4842826484
02-05,758.6793838877875,189.8350203155781,2177.749391993526,2967.2862086043615,1729.8879310469902,447.8614609465357,0.0,497.6238454961513,1237.3982775573718,0.0,0.0,1652213.566979652,234901.52715856503,234901.52715856503,1887115.0941382172,-64657610.23467473,1887115.0941382172
02-06,799.5145148484808,172.23658999891762,2099.2052110020436,2674.5345063823606,1667.4966241084278,431.70858689361586,0.0,479.6762076595742,1007.0378822739325,0.0,0.0,1678345.0358417016,173448.77084259357,173448.77084259357,1851793.8066842952,-62936500.03369488,1851793.8066842952
02-07,807.1518251974593,185.3471541093032,2084.851222785206,2712.36005100898,1656.0945816741662,428.75664111104,0.0,476.3962679011561,1056.2654693348145,0.0,0.0,1682791.469736234,195775.79872513533,195775.79872513533,1878567.2684613694,-61197590.3438483,1878567.2684613694
02-08,719.7312002841455,183.61278770066224,1971.2888990317808,2821.3223520740694,1565.886730392036,405.4021686397449,0.0,450.4468540441611,1255.4356216820343,0.0,0.0,1418798.1254069554,230514.03427575226,230514.03427575226,1649312.1596827076,-59677087.06008237,1649312.1596827076
02-09,735.1173782855567,150.67866552989605,1890.6366519250032,2771.1746435312934,1501.8208881997361,388.8157637252671,0.0,432.0175152502975,1269.3537553315568,0.0,0.0,1389839.858853691,191264.52993872116,191264.52993872116,1581104.3887924121,-58225379.057807125,1581104.3887924121
02-10,760.3431992553593,143.48367787772156,1932.3773490198414,2952.913984936597,1534.9774710477516,397.3998779720898,0.0,441.5554199689896,1417.9365138888456,0.0,0.0,1469269.9757223362,203450.74600988658,203450.74600988658,1672720.7217322227,-56695784.29235317,1672720.7217322227
02-11,748.1945583338295,152.69207353444241,1843.61245231367,2374.5874918528966,1464.4673728348093,379.14507947886057,0.0,421.27231053206765,910.1201190180868,0.0,0.0,1379380.8044975747,138968.1281382852,138968.1281382852,1518348.9326358598,-55312986.22057613,1518348.9326358598
02-12,770.2087645592384,133.8296049733466,1887.0564551107852,2461.739922271915,1498.9769708589902,388.07948425179495,0.0,431.19942694643896,962.7629514129243,0.0,0.0,1453427.4209444139,128846.18547056493,128846.18547056493,1582273.6064149789,-53877817.41657162,1582273.6064149789
03-01,761.0156155488282,160.32644812125878,1879.2880278348464,2923.1890229703117,1492.806146687362,386.4818811474845,0.0,429.4243123860926,1430.382876282949,0.0,0.0,1430167.535296279,229328.2060079151,229328.2060079151,1659495.741304194,-52378713.39518083,1659495.741304194
03-02,718.8059630098901,168.52567952731548,2023.0410642003392,2787.1573204229717,1606.9958893520977,416.04517484824146,0.0,462.2724164980458,1180.1614310708744,0.0,0.0,1454173.9803610777,198887.50712314819,198887.50712314819,1653061.487484226,-50891480.92052785,1653061.487484226
