Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,900.0,120.0,2000.0000000000005,1836.656588527422,1557.2757696746814,442.724230325319,0.0,491.9158114725776,279.3808188527409,0.0,0.0,1800000.0000000005,33525.69826232891,33525.69826232891,1833525.6982623294,-69513914.00213256,1833525.6982623294
01-02,903.6667114052835,120.4888948540378,2040.0,1823.412023718877,1585.3556613469898,454.6443386530102,0.0,505.1603762811224,238.05636237188767,0.0,0.0,1843480.0912667783,28683.148015161092,28683.148015161092,1872163.2392819393,-67656912.89104089,1872163.2392819393
01-03,907.3483614467111,120.97978152622814,2099.9999999999995,1803.5451765060598,1627.4754988554523,472.5245011445471,0.0,525.0272234939403,176.0696776506065,0.0,0.0,1905431.5590380928,21300.87113556379,21300.87113556379,1926732.4301736567,-65753539.11011287,1926732.4301736567
01-04,911.0450109861355,121.47266813148472,2160.0,1783.6783292932398,1669.595336363916,490.40466363608397,0.0,544.8940707067604,114.08299292932328,0.0,0.0,1967857.2237300526,13857.965539550205,13857.965539550205,1981715.1892696028,-63803792.659348495,1981715.1892696028
01-05,914.7567211333683,121.96756281778244,2200.0000000000005,1770.433764484694,1697.6752280362252,502.3247719637753,0.0,558.1386355153056,72.75853644846907,0.0,0.0,2012464.7864934106,8874.181364808564,8874.181364808564,2021338.967858219,-61823131.095359884,2021338.967858219
01-06,918.4835532471899,122.46447376629199,2160.0,1783.6783292932398,1669.595336363916,490.40466363608397,0.0,544.8940707067604,114.08299292932328,0.0,0.0,1983924.4750139301,13971.113694773185,13971.113694773185,1997895.5887087034,-59873384.64459551,1997895.5887087034
01-07,922.2255689363641,122.96340919151521,2099.9999999999995,1803.5451765060598,1627.4754988554523,472.5245011445471,0.0,525.0272234939403,176.0696776506065,0.0,0.0,1936673.694766364,21650.12781916971,21650.12781916971,1958323.8225855338,-57970010.86366749,1958323.8225855338
01-08,925.9828300606564,123.46437734142084,2040.0,1823.412023718877,1585.3556613469898,454.6443386530102,0.0,505.1603762811224,238.05636237188767,0.0,0.0,1889004.9733237391,29391.480552408757,29391.480552408757,1918396.453876148,-56113009.75257582,1918396.453876148
01-09,929.7553987318565,123.96738649758086,1960.0000000000002,1849.9011533359683,1529.1958780023724,430.8041219976278,0.0,478.6712466640312,320.705275333596,0.0,0.0,1822320.581514439,39756.99481909298,39756.99481909298,1862077.576333532,-54317838.867932625,1862077.576333532
01-10,933.5433373148054,124.47244497530738,1900.0,1869.7680005487878,1487.0760404939092,412.92395950609074,0.0,458.80439945121185,382.69196005487845,0.0,0.0,1773732.3408981303,47634.60394042339,47634.60394042339,1821366.9448385537,-52569040.653125785,1821366.9448385537
01-11,937.3467084284262,124.97956112379015,1900.0,1869.7680005487878,1487.0760404939092,412.92395950609074,0.0,458.80439945121185,382.69196005487845,0.0,0.0,1780958.7460140097,47828.67321326174,47828.67321326174,1828787.4192272713,-50820242.438318945,1828787.4192272713
01-12,941.1655749467589,125.48874332623451,1960.0000000000002,1849.9011533359683,1529.1958780023724,430.8041219976278,0.0,478.6712466640312,320.705275333596,0.0,0.0,1844684.5268956476,40244.90197970699,40244.90197970699,1884929.4288753546,-49025071.55367575,1884929.4288753546
02-01,945.0000000000006,126.00000000000007,2000.0000000000005,1824.1621643826488,1556.5093637443854,443.4906362556151,0.0,492.76737361735087,267.65280063826367,0.0,0.0,1890000.0000000016,33724.25288042124,33724.25288042124,1923724.2528804229,-47200387.2074916,1923724.2528804229
02-02,948.8500469755483,126.51333959673977,2040.0,1810.917599574103,1584.5892554166937,455.41074458330627,0.0,506.01193842589646,226.32834415740965,0.0,0.0,1935654.0958301185,28633.55466475416,28633.55466475416,1964287.6504948726,-45344787.74808321,1964287.6504948726
02-03,952.7157795190471,127.02877060253962,2099.9999999999995,1791.0507523612862,1626.7090929251563,473.29090707484335,0.0,525.8787856387136,164.34165943612936,0.0,0.0,2000703.1369899986,20876.118956952767,20876.118956952767,2021579.2559469515,-43442815.61883847,2021579.2559469515
02-04,956.5972615354427,127.54630153805904,2160.0,1771.1839051484665,1668.82893043362,491.1710695663802,0.0,545.7456328515332,102.35497471484662,0.0,0.0,2066250.0849165563,13054.998468900236,13054.998468900236,2079305.0833854566,-41494470.81975737,2079305.0833854566
02-05,960.4945571900372,128.06594095867163,2200.0000000000005,1757.93934033992,1696.908822105929,503.0911778940715,0.0,558.9901976600797,61.03051823399119,0.0,0.0,2113088.0258180825,7815.930744831448,7815.930744831448,2120903.956562914,-39515210.90745204,2120903.956562914
