Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,900.0,120.0,2000.0000000000005,1578.151261394176,1541.4190952547597,458.5809047452408,0.0,509.53433860582396,36.73216613941638,0.0,0.0,1800000.0000000005,4407.859936729966,4407.859936729966,1804407.8599367305,-62162913.69213142,1804407.8599367305
01-02,903.6667114052835,120.4888948540378,2040.0,1569.4989869270678,1569.498986927068,470.501013072932,0.0,518.1866130729318,0.0,0.0,0.0,1843480.0912667783,0.0,0.0,1843480.0912667783,-60334363.43223486,1843480.0912667783
01-03,907.3483614467111,120.97978152622814,2099.9999999999995,1611.6188244355312,1611.6188244355308,428.4600980080217,59.92107755644722,476.0667755644685,0.0,0.0,0.0,1851062.2675011295,0.0,0.0,1851062.2675011295,-58505742.43035072,1851062.2675011295
01-04,911.0450109861355,121.47266813148472,2160.0,1643.4846568202124,1643.4846568202126,399.78084886180835,116.73449431797906,444.200943179787,0.0,0.0,0.0,1861506.8450716685,0.0,0.0,1861506.8450716685,-56674265.14042301,1861506.8450716685
01-05,914.7567211333683,121.96756281778244,2200.0000000000005,1664.1765999481752,1664.1765999481747,381.1581000466424,154.66530000518318,423.50900005182484,0.0,0.0,0.0,1870983.6637875603,0.0,0.0,1870983.6637875603,-54840933.13196665,1870983.6637875603
01-06,918.4835532471899,122.46447376629199,2160.0,1643.4846568202124,1643.4846568202126,399.78084886180835,116.73449431797906,444.200943179787,0.0,0.0,0.0,1876705.761886239,0.0,0.0,1876705.761886239,-53009455.84203894,1876705.761886239
01-07,922.2255689363641,122.96340919151521,2099.9999999999995,1611.6188244355312,1611.6188244355308,428.4600980080217,59.92107755644722,476.0667755644685,0.0,0.0,0.0,1881412.9449255897,0.0,0.0,1881412.9449255897,-51180834.8401548,1881412.9449255897
01-08,925.9828300606564,123.46437734142084,2040.0,1569.4989869270678,1569.498986927068,466.3679517656385,4.13306130729343,518.1866130729318,0.0,0.0,0.0,1885177.8295175973,0.0,0.0,1885177.8295175973,-49355989.242183544,1885177.8295175973
01-09,929.7553987318565,123.96738649758086,1960.0000000000002,1591.3958262027222,1513.3392035824506,446.66079641754953,0.0,496.2897737972775,78.05662262027137,0.0,0.0,1822320.581514439,9676.475505062994,9676.475505062994,1831997.0570195022,-47589818.047539204,1831997.0570195022
01-10,933.5433373148054,124.47244497530738,1900.0,1611.2626734155408,1471.2193660739874,428.7806339260125,0.0,476.42292658445893,140.04330734155323,0.0,0.0,1773732.3408981303,17431.532867231545,17431.532867231545,1791163.873765362,-45870019.52273122,1791163.873765362
01-11,937.3467084284262,124.97956112379015,1900.0,1611.2626734155408,1471.2193660739874,428.7806339260125,0.0,476.42292658445893,140.04330734155323,0.0,0.0,1780958.7460140097,17502.55108987138,17502.55108987138,1798461.2971038811,-44150220.99792324,1798461.2971038811
01-12,941.1655749467589,125.48874332623451,1960.0000000000002,1591.3958262027222,1513.3392035824506,446.66079641754953,0.0,496.2897737972775,78.05662262027137,0.0,0.0,1844684.5268956476,9795.227480907984,9795.227480907984,1854479.7543765556,-42384049.8032789,1854479.7543765556
02-01,945.0000000000006,126.00000000000007,2000.0000000000005,1566.9493638850684,1540.731972696563,459.2680273034375,0.0,510.29780811493134,26.217391188505765,0.0,0.0,1890000.0000000016,3303.3912897517284,3303.3912897517284,1893303.3912897534,-40588220.14864361,1893303.3912897534
02-02,948.8500469755483,126.51333959673977,2040.0,1568.8118643688715,1568.8118643688715,471.1881356311285,0.0,508.4353076311284,0.0,0.0,0.0,1935654.0958301185,0.0,0.0,1935654.0958301185,-38759669.88874705,1935654.0958301185
02-03,952.7157795190471,127.02877060253962,2099.9999999999995,1609.8161434887181,1609.816143488718,420.68792566015344,69.49593085112832,467.43102851128174,0.0,0.0,0.0,1934493.2670557643,0.0,0.0,1934493.2670557643,-36939631.289059214,1934493.2670557643
02-04,956.5972615354427,127.54630153805904,2160.0,1640.8540581806612,1640.854058180661,392.7538024374048,126.39213938193393,436.39311381933857,0.0,0.0,0.0,1945343.7105041922,0.0,0.0,1945343.7105041922,-35116810.611578405,1945343.7105041922
02-05,960.4945571900372,128.06594095867163,2200.0000000000005,1661.5460013086238,1661.546001308623,374.1310536222387,164.32294506913803,415.70117069137626,0.0,0.0,0.0,1955256.731457737,0.0,0.0,1955256.731457737,-33292135.21556895,1955256.731457737
02-06,964.40773090955,128.58769745460665,2160.0,1640.8540581806612,1640.854058180661,392.7538024374048,126.39213938193393,436.39311381933857,0.0,0.0,0.0,1961227.1424184933,0.0,0.0,1961227.1424184933,-31469314.53808814,1961227.1424184933
02-07,968.3368473831829,129.11157965109103,2099.9999999999995,1609.8161434887181,1609.816143488718,420.68792566015344,69.49593085112832,467.43102851128174,0.0,0.0,0.0,1966211.9089183426,0.0,0.0,1966211.9089183426,-29649275.938400302,1966211.9089183426
02-08,972.2819715636898,129.63759620849194,2040.0,1568.8118643688715,1568.8118643688717,457.59177686801564,13.596358763112866,508.4353076311284,0.0,0.0,0.0,1970235.7274856407,0.0,0.0,1970235.7274856407,-27832912.749753714,1970235.7274856407
02-09,976.2431686684499,130.16575582245997,1960.0000000000002,1580.193928693615,1512.6520810242541,447.34791897574604,0.0,497.05324330638484,67.5418476693608,0.0,0.0,1913436.610590162,8791.635651527806,8791.635651527806,1922228.24624169,-26067998.20834266,1922228.24624169
02-10,980.2205041805463,130.6960672240728,1900.0,1600.0607759064333,1470.532243515791,429.4677564842092,0.0,477.18639609356626,129.52853239064257,0.0,0.0,1862418.957943038,16928.869776762913,16928.869776762913,1879347.827719801,-24349456.33676796,1879347.827719801
02-11,984.214043849848,131.2285391799797,1900.0,1600.0607759064333,1470.532243515791,429.4677564842092,0.0,477.18639609356626,129.52853239064257,0.0,0.0,1870006.6833147113,16997.84008775071,16997.84008775071,1887004.523402462,-22630914.46519326,1887004.523402462
02-12,988.2238536940974,131.76318049254627,1960.0000000000002,1580.193928693615,1512.6520810242541,447.34791897574604,0.0,497.05324330638484,67.5418476693608,0.0,0.0,1936918.7532404312,8899.528665258053,8899.528665258053,1945818.2819056893,-20865999.923782207,1945818.2819056893
03-01,992.2500000000013,132.3000000000001,2000.0000000000005,1555.803475863507,1540.0482857511574,459.951714248843,0.0,511.05746027649275,15.755190112350002,0.0,0.0,1984500.000000003,2084.4116518639066,2084.4116518639066,1986584.411651867,-19071420.639114033,1986584.411651867
03-02,996.2925493243264,132.83900657657676,2040.0,1568.1281774234656,1568.1281774234656,456.90398439633736,14.967838180196802,498.73275871653436,0.0,0.0,0.0,2017524.4549632033,0.0,0.0,2017524.4549632033,-17256286.773528498,2017524.4549632033
03-03,1000.3515684950003,133.3802091326666,2099.9999999999995,1607.1986978423643,1607.1986978423647,413.6960144678719,79.10528768976341,459.6622382976355,0.0,0.0,0.0,2021605.1952227976,0.0,0.0,2021605.1952227976,-15444861.503225328,2021605.1952227976
03-04,1004.4271246122157,133.923616614962,2160.0,1638.2366125343074,1638.2366125343076,385.761891245123,136.0014962205692,428.6243236056923,0.0,0.0,0.0,2032958.9973706002,0.0,0.0,2032958.9973706002,-13630654.155129189,2032958.9973706002
03-05,1008.5192850495399,134.4692380066052,2200.0000000000005,1658.9285556622701,1658.92855566227,367.13914242995713,173.9323019077732,407.93238047773,0.0,0.0,0.0,2043328.3463419399,0.0,0.0,2043328.3463419399,-11814592.088504402,2043328.3463419399
03-06,1012.6281174550282,135.01708232733696,2160.0,1638.2366125343074,1638.2366125343076,385.761891245123,136.0014962205692,428.6243236056923,0.0,0.0,0.0,2049557.7946139588,0.0,0.0,2049557.7946139588,-10000384.740408262,2049557.7946139588
