Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,900.0,120.0,2000.0000000000005,1750.4881461496739,1551.9902115347077,448.0097884652929,0.0,497.78865385032606,198.49793461496648,0.0,0.0,1800000.0000000005,23819.752153795976,23819.752153795976,1823819.7521537964,-67063580.565465525,1823819.7521537964
01-02,903.6667114052835,120.4888948540378,2040.0,1737.243581341128,1580.070103207016,459.9298967929841,0.0,511.0332186588711,157.17347813411268,0.0,0.0,1843480.0912667783,18937.658680744513,18937.658680744513,1862417.7499475228,-65216246.01770681,1862417.7499475228
01-03,907.3483614467111,120.97978152622814,2099.9999999999995,1717.3767341283112,1622.1899407154785,477.810059284521,0.0,530.9000658716884,95.18679341283217,0.0,0.0,1905431.5590380928,11515.677471266648,11515.677471266648,1916947.2365093594,-63322538.80011174,1916947.2365093594
01-04,911.0450109861355,121.47266813148472,2160.0,1697.509886915491,1664.3097782239422,495.69022177605785,0.0,550.7669130845088,33.200108691548806,0.0,0.0,1967857.2237300526,4032.9057850177296,4032.9057850177296,1971890.1295150702,-61382458.91268032,1971890.1295150702
01-05,914.7567211333683,121.96756281778244,2200.0000000000005,1692.389669896251,1692.3896698962515,507.61033010374905,0.0,555.8871301037487,0.0,0.0,0.0,2012464.7864934106,0.0,0.0,2012464.7864934106,-59410492.94612521,2012464.7864934106
01-06,918.4835532471899,122.46447376629199,2160.0,1697.509886915491,1664.3097782239422,495.69022177605785,0.0,550.7669130845088,33.200108691548806,0.0,0.0,1983924.4750139301,4065.8338398942215,4065.8338398942215,1987990.3088538244,-57470413.05869379,1987990.3088538244
01-07,922.2255689363641,122.96340919151521,2099.9999999999995,1717.3767341283112,1622.1899407154785,477.810059284521,0.0,530.9000658716884,95.18679341283217,0.0,0.0,1936673.694766364,11704.492628050308,11704.492628050308,1948378.1873944143,-55576705.84109872,1948378.1873944143
01-08,925.9828300606564,123.46437734142084,2040.0,1737.243581341128,1580.070103207016,459.9298967929841,0.0,511.0332186588711,157.17347813411268,0.0,0.0,1889004.9733237391,19405.325612413646,19405.325612413646,1908410.2989361528,-53729371.293340005,1908410.2989361528
01-09,929.7553987318565,123.96738649758086,1960.0000000000002,1763.7327109582193,1523.9103198623986,436.08968013760165,0.0,484.54408904178007,239.822391095821,0.0,0.0,1822320.581514439,29730.155047749635,29730.155047749635,1852050.7365621887,-51943866.97202976,1852050.7365621887
01-10,933.5433373148054,124.47244497530738,1900.0,1783.5995581710388,1481.7904823539352,418.2095176460648,0.0,464.67724182896075,301.80907581710346,0.0,0.0,1773732.3408981303,37566.91358269278,37566.91358269278,1811299.2544808232,-50204735.32055587,1811299.2544808232
01-11,937.3467084284262,124.97956112379015,1900.0,1783.5995581710388,1481.7904823539352,418.2095176460648,0.0,464.67724182896075,301.80907581710346,0.0,0.0,1780958.7460140097,37719.9658387983,37719.9658387983,1818678.711852808,-48465603.669081986,1818678.711852808
01-12,941.1655749467589,125.48874332623451,1960.0000000000002,1763.7327109582193,1523.9103198623986,436.08968013760165,0.0,484.54408904178007,239.822391095821,0.0,0.0,1844684.5268956476,30095.01048010731,30095.01048010731,1874779.537375755,-46680099.34777174,1874779.537375755
02-01,945.0000000000006,126.00000000000007,2000.0000000000005,1738.4245642167893,1551.250233395111,448.7497666048893,0.0,498.6108517832108,187.17433082167818,0.0,0.0,1890000.0000000016,23583.965683531464,23583.965683531464,1913583.965683533,-44865033.23210388,1913583.965683533
02-02,948.8500469755483,126.51333959673977,2040.0,1725.179999408244,1579.3301250674197,460.66987493258034,0.0,511.85541659175567,145.8498743408248,0.0,0.0,1935654.0958301185,18451.954682622592,18451.954682622592,1954106.050512741,-43019052.003211774,1954106.050512741
02-03,952.7157795190471,127.02877060253962,2099.9999999999995,1705.3131521954267,1621.4499625758822,478.55003742411736,0.0,531.7222638045736,83.86318961954385,0.0,0.0,2000703.1369899986,10653.037876178318,10653.037876178318,2011356.174866177,-41126698.10448332,2011356.174866177
02-04,956.5972615354427,127.54630153805904,2160.0,1685.4463049826065,1663.5698000843456,496.4301999156543,0.0,551.5891110173936,21.876504898260656,0.0,0.0,2066250.0849165563,2790.2672903523794,2790.2672903523794,2069040.3522069086,-39187971.53591851,2069040.3522069086
02-05,960.4945571900372,128.06594095867163,2200.0000000000005,1691.6496917566546,1691.6496917566549,508.3503082433455,0.0,545.3857242433455,0.0,0.0,0.0,2113088.0258180825,0.0,0.0,2113088.0258180825,-37216005.5693634,2113088.0258180825
02-06,964.40773090955,128.58769745460665,2160.0,1685.4463049826065,1663.5698000843456,496.4301999156543,0.0,551.5891110173936,21.876504898260656,0.0,0.0,2083120.698764628,2813.049393221762,2813.049393221762,2085933.7481578498,-35277279.00079859,2085933.7481578498
02-07,968.3368473831829,129.11157965109103,2099.9999999999995,1705.3131521954267,1621.4499625758822,478.55003742411736,0.0,531.7222638045736,83.86318961954385,0.0,0.0,2033507.3795046837,10827.708886358287,10827.708886358287,2044335.0883910418,-33384925.102070134,2044335.0883910418
02-08,972.2819715636898,129.63759620849194,2040.0,1725.179999408244,1579.3301250674197,460.66987493258034,0.0,511.85541659175567,145.8498743408248,0.0,0.0,1983455.221989927,18907.627116855136,18907.627116855136,2002362.8491067823,-31538943.87317803,2002362.8491067823
02-09,976.2431686684499,130.16575582245997,1960.0000000000002,1751.669129025336,1523.1703417228023,436.82965827719795,0.0,485.36628697466443,228.49878730253337,0.0,0.0,1913436.610590162,29742.717353749777,29742.717353749777,1943179.3279439118,-29754792.8707344,1943179.3279439118
02-10,980.2205041805463,130.6960672240728,1900.0,1771.5359762381545,1481.050504214339,418.94949578566104,0.0,465.4994397618455,290.48547202381536,1.3506973317589654e-14,0.0,1862418.957943038,37965.308779241095,37965.308779241095,1900384.2667222791,-28017014.538127128,1900384.2667222791
