Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,900.0,120.0,2000.0000000000005,1080.8445310379097,1080.8445310379097,38.96448206588104,880.1909868962093,43.293868962090045,0,0,0,1007828.1117934118,0,0,1007828.1117934118,-43516261.24414439,1007828.1117934118
01-02,903.6667114052835,120.4888948540378,2040.0,1082.990773421119,1082.9907734211192,37.03286392099277,919.9763626578882,41.14762657888085,0,0,0,1012128.0770531301,0,0,1012128.0770531301,-42512330.11024625,1012128.0770531301
01-03,907.3483614467111,120.97978152622814,2099.9999999999995,1085.6279681532199,1085.6279681532199,34.659388662102025,979.7126431846782,38.51043184678002,0,0,0,1016490.8975558493,0,0,1016490.8975558493,-41508162.5918818,1016490.8975558493
01-04,911.0450109861355,121.47266813148472,2160.0,1087.736295844486,1087.736295844486,32.76189373996255,1039.5018104155517,36.402104155513946,0,0,0,1020824.2854399087,0,0,1020824.2854399087,-40503806.09395127,1020824.2854399087
01-05,914.7567211333683,121.96756281778244,2200.0000000000005,1088.7932603802428,1088.7932603802428,31.810625657781365,1079.3961139619762,35.34513961975708,0,0,0,1025079.9364814537,0,0,1025079.9364814537,-39499354.85519837,1025079.9364814537
01-06,918.4835532471899,122.46447376629199,2160.0,1087.736295844486,1087.736295844486,32.76189373996255,1039.5018104155517,36.402104155513946,0,0,0,1029159.1585765677,0,0,1029159.1585765677,-38494998.35726784,1029159.1585765677
01-07,922.2255689363641,122.96340919151521,2099.9999999999995,1085.6279681532199,1085.6279681532199,34.659388662102025,979.7126431846782,38.51043184678002,0,0,0,1033157.6450112257,0,0,1033157.6450112257,-37490830.83890339,1033157.6450112257
01-08,925.9828300606564,123.46437734142084,2040.0,1082.990773421119,1082.9907734211192,37.03286392099277,919.9763626578882,41.14762657888085,0,0,0,1037122.657440879,0,0,1037122.657440879,-36486899.70500525,1037122.657440879
01-09,929.7553987318565,123.96738649758086,1960.0000000000002,1078.6982886547007,1078.6982886547005,40.89610021076932,840.4056111345302,45.440111345299236,0,0,0,1040948.9274375642,0,0,1040948.9274375642,-35483353.32719217,1040948.9274375642
01-10,933.5433373148054,124.47244497530738,1900.0,1075.4789250798867,1075.478925079887,43.793527428101754,780.7275474920118,48.65947492011308,0,0,0,1044889.3406788347,0,0,1044889.3406788347,-34480095.51644289,1044889.3406788347
01-11,937.3467084284262,124.97956112379015,1900.0,1075.4789250798867,1075.478925079887,43.793527428101754,780.7275474920118,48.65947492011308,0,0,0,1049146.349192975,0,0,1049146.349192975,-33476837.705693603,1049146.349192975
