Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,900.0,120.0,2000.0000000000005,2008.993473282921,1567.8468859546294,432.15311404537107,0.0,480.17012671707903,441.14658732829184,2.7013946635179308e-14,0,1800000.0000000005,52937.59047939502,52937.59047939502,1852937.5904793956,-74414580.87546666,1852937.5904793956
01-02,903.6667114052835,120.4888948540378,2040.0,1995.748908474375,1595.926777626938,444.0732223730621,0.0,493.4146915256251,399.8221308474373,0.0,0,1843480.0912667783,48174.12668399421,48174.12668399421,1891654.2179507725,-72538246.6377091,1891654.2179507725
01-03,907.3483614467111,120.97978152622814,2099.9999999999995,1975.8820612615582,1638.0466151354003,461.9533848645992,0.0,513.2815387384422,337.83544612615714,2.7013946635179308e-14,0,1905431.5590380928,40871.25846415831,40871.25846415831,1946302.8175022511,-70615539.73011518,1946302.8175022511
01-04,911.0450109861355,121.47266813148472,2160.0,1956.015214048738,1680.166452643864,479.833547356136,0.0,533.1483859512625,275.84876140487364,0.0,0,1967857.2237300526,33508.08504861533,33508.08504861533,2001365.3087786678,-68646460.1526849,2001365.3087786678
01-05,914.7567211333683,121.96756281778244,2200.0000000000005,1942.770649240192,1708.2463443161732,491.75365568382733,0.0,546.3929507598083,234.52430492401894,0.0,0,2012464.7864934106,28604.35789311704,28604.35789311704,2041069.1443865276,-66646465.46203038,2041069.1443865276
01-06,918.4835532471899,122.46447376629199,2160.0,1956.015214048738,1680.166452643864,479.833547356136,0.0,533.1483859512625,275.84876140487364,0.0,0,1983924.4750139301,33781.673404531284,33781.673404531284,2017706.1484184614,-64677385.8846001,2017706.1484184614
01-07,922.2255689363641,122.96340919151521,2099.9999999999995,1975.8820612615582,1638.0466151354003,461.9533848645992,0.0,513.2815387384422,337.83544612615714,2.7013946635179308e-14,0,1936673.694766364,41541.39820140875,41541.39820140875,1978215.0929677729,-62754678.977006175,1978215.0929677729
01-08,925.9828300606564,123.46437734142084,2040.0,1995.748908474375,1595.926777626938,444.0732223730621,0.0,493.4146915256251,399.8221308474373,0.0,0,1889004.9733237391,49363.790432398935,49363.790432398935,1938368.763756138,-60878344.7392486,1938368.763756138
01-09,929.7553987318565,123.96738649758086,1960.0000000000002,2022.2380380914658,1539.7669942823206,420.23300571767965,0.0,466.925561908534,482.47104380914567,0.0,0,1822320.581514439,59810.67436177963,59810.67436177963,1882131.2558762187,-59063840.72793951,1882131.2558762187
01-10,933.5433373148054,124.47244497530738,1900.0,2042.1048853042862,1497.6471567738572,402.3528432261428,0.0,447.05871469571366,544.4577285304292,0.0,0,1773732.3408981303,67769.98465588469,67769.98465588469,1841502.325554015,-57295709.386466764,1841502.325554015
01-11,937.3467084284262,124.97956112379015,1900.0,2042.1048853042862,1497.6471567738572,402.3528432261428,0.0,447.05871469571366,544.4577285304292,0.0,0,1780958.7460140097,68046.08796218873,68046.08796218873,1849004.8339761985,-55527578.04499402,1849004.8339761985
01-12,941.1655749467589,125.48874332623451,1960.0000000000002,2022.2380380914658,1539.7669942823206,420.23300571767965,0.0,466.925561908534,482.47104380914567,0.0,0,1844684.5268956476,60544.68497890633,60544.68497890633,1905229.211874554,-53713074.033684924,1905229.211874554
02-01,945.0000000000006,126.00000000000007,2000.0000000000005,1995.6373647143694,1567.0276244429333,432.97237555706704,0.0,481.0804172856306,428.60974027143595,2.7013946635179308e-14,0,1890000.0000000016,54004.82727420096,54004.82727420096,1944004.8272742026,-51869153.2264682,1944004.8272742026
02-02,948.8500469755483,126.51333959673977,2040.0,1982.392799905824,1595.1075161152419,444.89248388475806,0.0,494.3249820941762,387.28528379058196,0.0,0,1935654.0958301185,48996.75462901763,48996.75462901763,1984650.850459136,-49994317.30602723,1984650.850459136
02-03,952.7157795190471,127.02877060253962,2099.9999999999995,1962.5259526930065,1637.2273536237044,462.77264637629514,0.0,514.1918293069932,325.29859906930176,2.7013946635179308e-14,0,2000703.1369899986,41322.28111850184,41322.28111850184,2042025.4181085005,-48073108.71574992,2042025.4181085005
02-04,956.5972615354427,127.54630153805904,2160.0,1942.6591054801866,1679.347191132168,480.65280886783205,0.0,534.0586765198134,263.3119143480184,0.0,0,2066250.0849165563,33584.46082599593,33584.46082599593,2099834.5457425523,-46105527.45563625,2099834.5457425523
02-05,960.4945571900372,128.06594095867163,2200.0000000000005,1929.4145406716411,1707.427082804477,492.5729171955233,0.0,547.303241328359,221.98745786716393,0.0,0,2113088.0258180825,28429.03267278182,28429.03267278182,2141517.0584908645,-44107031.08229834,2141517.0584908645
