Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,900.0,120.0,2000.0000000000005,1836.656588527422,1557.2757696746814,442.724230325319,0.0,491.9158114725776,279.3808188527409,0.0,0,1800000.0000000005,33525.69826232891,33525.69826232891,1833525.6982623294,-69513914.00213256,1833525.6982623294
01-02,903.6667114052835,120.4888948540378,2040.0,1823.412023718877,1585.3556613469898,454.6443386530102,0.0,505.1603762811224,238.05636237188767,0.0,0,1843480.0912667783,28683.148015161092,28683.148015161092,1872163.2392819393,-67656912.89104089,1872163.2392819393
01-03,907.3483614467111,120.97978152622814,2099.9999999999995,1803.5451765060598,1627.4754988554523,472.5245011445471,0.0,525.0272234939403,176.0696776506065,0.0,0,1905431.5590380928,21300.87113556379,21300.87113556379,1926732.4301736567,-65753539.11011287,1926732.4301736567
01-04,911.0450109861355,121.47266813148472,2160.0,1783.6783292932398,1669.595336363916,490.40466363608397,0.0,544.8940707067604,114.08299292932328,0.0,0,1967857.2237300526,13857.965539550205,13857.965539550205,1981715.1892696028,-63803792.659348495,1981715.1892696028
01-05,914.7567211333683,121.96756281778244,2200.0000000000005,1770.433764484694,1697.6752280362252,502.3247719637753,0.0,558.1386355153056,72.75853644846907,0.0,0,2012464.7864934106,8874.181364808564,8874.181364808564,2021338.967858219,-61823131.095359884,2021338.967858219
01-06,918.4835532471899,122.46447376629199,2160.0,1783.6783292932398,1669.595336363916,490.40466363608397,0.0,544.8940707067604,114.08299292932328,0.0,0,1983924.4750139301,13971.113694773185,13971.113694773185,1997895.5887087034,-59873384.64459551,1997895.5887087034
01-07,922.2255689363641,122.96340919151521,2099.9999999999995,1803.5451765060598,1627.4754988554523,472.5245011445471,0.0,525.0272234939403,176.0696776506065,0.0,0,1936673.694766364,21650.12781916971,21650.12781916971,1958323.8225855338,-57970010.86366749,1958323.8225855338
01-08,925.9828300606564,123.46437734142084,2040.0,1823.412023718877,1585.3556613469898,454.6443386530102,0.0,505.1603762811224,238.05636237188767,0.0,0,1889004.9733237391,29391.480552408757,29391.480552408757,1918396.453876148,-56113009.75257582,1918396.453876148
01-09,929.7553987318565,123.96738649758086,1960.0000000000002,1849.9011533359683,1529.1958780023724,430.8041219976278,0.0,478.6712466640312,320.705275333596,0.0,0,1822320.581514439,39756.99481909298,39756.99481909298,1862077.576333532,-54317838.867932625,1862077.576333532
01-10,933.5433373148054,124.47244497530738,1900.0,1869.7680005487878,1487.0760404939092,412.92395950609074,0.0,458.80439945121185,382.69196005487845,0.0,0,1773732.3408981303,47634.60394042339,47634.60394042339,1821366.9448385537,-52569040.653125785,1821366.9448385537
