Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,900.0,120.0,2000.0000000000005,1009.8400530278543,1009.8400530278544,30.602472274930886,959.557474697215,34.00274697214543,0,0,0,936398.2727725067,0,0,936398.2727725067,-45087401.24997557,936398.2727725067
01-02,903.6667114052835,120.4888948540378,2040.0,1010.9721149318623,1010.9721149318623,29.58361656132412,999.4442685068138,32.87068506813792,0,0,0,940315.575912367,0,0,940315.575912367,-44154701.02778992,940315.575912367
01-03,907.3483614467111,120.97978152622814,2099.9999999999995,1012.0262787774947,1012.0262787774949,28.634869100254384,1059.3388521222507,31.816521222504868,0,0,0,944242.1873481293,0,0,944242.1873481293,-43221906.31582124,944242.1873481293
01-04,911.0450109861355,121.47266813148472,2160.0,1013.0804426231281,1013.080442623128,27.68612163918464,1119.2334357376874,30.76235737687183,0,0,0,948185.1859723611,0,0,948185.1859723611,-42289017.11406952,948185.1859723611
01-05,914.7567211333683,121.96756281778244,2200.0000000000005,1013.7832185202168,1013.7832185202167,27.053623331804808,1159.163158147979,30.059581479783134,0,0,0,952112.4966873653,0,0,952112.4966873653,-41356064.91912912,952112.4966873653
01-06,918.4835532471899,122.46447376629199,2160.0,1013.0804426231281,1013.080442623128,27.68612163918464,1119.2334357376874,30.76235737687183,0,0,0,955926.9720445187,0,0,955926.9720445187,-40423175.7173774,955926.9720445187
01-07,922.2255689363641,122.96340919151521,2099.9999999999995,1012.0262787774947,1012.0262787774949,28.634869100254384,1059.3388521222507,31.816521222504868,0,0,0,959724.319171527,0,0,959724.319171527,-39490381.00540872,959724.319171527
01-08,925.9828300606564,123.46437734142084,2040.0,1010.9721149318623,1010.9721149318623,29.58361656132412,999.4442685068138,32.87068506813792,0,0,0,963536.7410838972,0,0,963536.7410838972,-38557680.78322307,963536.7410838972
01-09,929.7553987318565,123.96738649758086,1960.0000000000002,1008.4345012336775,1008.4345012336772,31.867468889690528,919.6980298766327,35.408298766322815,0,0,0,967226.3730335876,0,0,967226.3730335876,-37625208.01957602,967226.3730335876
01-10,933.5433373148054,124.47244497530738,1900.0,1005.9408956600689,1005.9408956600688,34.111713905937805,859.9473904339935,37.9019043399309,0,0,0,970934.1841172221,0,0,970934.1841172221,-36692958.76980738,970934.1841172221
01-11,937.3467084284262,124.97956112379015,1900.0,1005.9408956600689,1005.9408956600688,34.111713905937805,859.9473904339935,37.9019043399309,0,0,0,974889.8901690913,0,0,974889.8901690913,-35760709.52003875,974889.8901690913
01-12,941.1655749467589,125.48874332623451,1960.0000000000002,1008.4345012336775,1008.4345012336772,31.867468889690528,919.6980298766327,35.408298766322815,0,0,0,979096.4018294053,0,0,979096.4018294053,-34828236.7563917,979096.4018294053
02-01,945.0000000000006,126.00000000000007,2000.0000000000005,1005.1422407112595,1005.1422407112594,30.133210759866316,964.7245485288743,33.481345288740364,0,0,0,978335.3016402144,0,0,978335.3016402144,-33900269.503523044,978335.3016402144
02-02,948.8500469755483,126.51333959673977,2040.0,1006.0964622109601,1006.0964622109605,29.274411410135656,1004.6291263789037,32.52712378903962,0,0,0,982411.7020724914,0,0,982411.7020724914,-32972216.71918521,982411.7020724914
02-03,952.7157795190471,127.02877060253962,2099.9999999999995,1007.1506260565934,1007.1506260565931,28.325663949065905,1064.5237099943408,31.47295994340657,0,0,0,986514.6008062323,0,0,986514.6008062323,-32044069.445064344,986514.6008062323
02-04,956.5972615354427,127.54630153805904,2160.0,1008.2047899022263,1008.2047899022266,27.376916487996173,1124.4182936097773,30.41879609777353,0,0,0,990634.624429088,0,0,990634.624429088,-31115827.68116044,990634.624429088
02-05,960.4945571900372,128.06594095867163,2200.0000000000005,1008.9075657993151,1008.9075657993151,26.744418180616343,1164.3480160200688,29.716020200684834,0,0,0,994738.0937557877,0,0,994738.0937557877,-30187522.924067844,994738.0937557877
02-06,964.40773090955,128.58769745460665,2160.0,1008.2047899022263,1008.2047899022266,27.376916487996173,1124.4182936097773,30.41879609777353,0,0,0,998723.0036312345,0,0,998723.0036312345,-29259281.16016394,998723.0036312345
02-07,968.3368473831829,129.11157965109103,2099.9999999999995,1007.1506260565934,1007.1506260565931,28.325663949065905,1064.5237099943408,31.47295994340657,0,0,0,1002689.8462041141,0,0,1002689.8462041141,-28331133.88604307,1002689.8462041141
02-08,972.2819715636898,129.63759620849194,2040.0,1006.0964622109601,1006.0964622109605,29.274411410135656,1004.6291263789037,32.52712378903962,0,0,0,1006672.4343039392,0,0,1006672.4343039392,-27403081.10170524,1006672.4343039392
02-09,976.2431686684499,130.16575582245997,1960.0000000000002,1003.736688917082,1003.7366889170825,31.398207374625965,924.8651037082923,34.886897082917734,0,0,0,1010543.3711551047,0,0,1010543.3711551047,-26475239.835213963,1010543.3711551047
02-10,980.2205041805463,130.6960672240728,1900.0,1001.420923747781,1001.420923747781,33.48239602699715,865.0966802252221,37.202662252219056,0,0,0,1014433.4538877541,0,0,1014433.4538877541,-25547606.14190907,1014433.4538877541
02-11,984.214043849848,131.2285391799797,1900.0,1001.420923747781,1001.420923747781,33.48239602699715,865.0966802252221,37.202662252219056,0,0,0,1018566.3813491667,0,0,1018566.3813491667,-24619972.448604178,1018566.3813491667
02-12,988.2238536940974,131.76318049254627,1960.0000000000002,1003.736688917082,1003.7366889170825,31.398207374625965,924.8651037082923,34.886897082917734,0,0,0,1022944.996306632,0,0,1022944.996306632,-23692131.182112902,1022944.996306632
03-01,992.2500000000013,132.3000000000001,2000.0000000000005,1000.4679174562478,1000.4679174562477,29.6662955523771,969.8657869913753,32.962550613752335,0,0,0,1022150.6728578092,0,0,1022150.6728578092,-22768772.268914245,1022150.6728578092
03-02,996.2925493243264,132.83900657657676,2040.0,1001.2451877536633,1001.2451877536633,28.966752284703126,1009.7880599616334,32.185280316336815,0,0,0,1026392.4800851842,0,0,1026392.4800851842,-21845343.685234983,1026392.4800851842
