Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,900.0,120.0,2000.0000000000005,2513.9297524712247,1588.6932972241034,411.3067027758972,0,457.0074475287748,925.2364552471221,0.0,0,1800000.0000000005,111028.37462965465,111028.37462965465,1911028.3746296552,-89116725.80005515,1911028.3746296552
01-02,903.6667114052835,120.4888948540378,2040.0,2504.789603520649,1620.467163168585,419.53283683141495,0,466.1475964793503,884.3224403520646,0.0,0,1843480.0912667783,106551.03353264602,106551.03353264602,1950031.1247994243,-87182487.43374433,1950031.1247994243
01-03,907.3483614467111,120.97978152622814,2099.9999999999995,2491.079380094788,1668.1279620853077,431.8720379146919,0,479.85781990521195,822.9514180094799,0.0,0,1905431.5590380928,99560.48275748652,99560.48275748652,2004992.0417955793,-85201802.81788456,2004992.0417955793
01-04,911.0450109861355,121.47266813148472,2160.0,2473.0258683152306,1711.8798014837078,448.1201985162923,0,497.9113316847693,761.1460668315226,1.3506973317589654e-14,0,1967857.2237300526,92458.44357581044,92458.44357581044,2060315.667305863,-83174723.86045657,2060315.667305863
01-05,914.7567211333683,121.96756281778244,2200.0000000000005,2459.781303506685,1739.9596931560168,460.0403068439838,0,511.155896493315,719.821610350668,0.0,0,2012464.7864934106,87794.88747804242,87794.88747804242,2100259.673971453,-81116729.78980434,2100259.673971453
01-06,918.4835532471899,122.46447376629199,2160.0,2473.0258683152306,1711.8798014837078,448.1201985162923,0,497.9113316847693,761.1460668315226,1.3506973317589654e-14,0,1983924.4750139301,93213.35253380533,93213.35253380533,2077137.8275477355,-79089650.83237635,2077137.8275477355
01-07,922.2255689363641,122.96340919151521,2099.9999999999995,2491.079380094788,1668.1279620853077,431.8720379146919,0,479.85781990521195,822.9514180094799,0.0,0,1936673.694766364,101192.91195743736,101192.91195743736,2037866.6067238015,-77108966.21651658,2037866.6067238015
01-08,925.9828300606564,123.46437734142084,2040.0,2504.789603520649,1620.467163168585,419.53283683141495,0,466.1475964793503,884.3224403520646,0.0,0,1889004.9733237391,109182.31946711343,109182.31946711343,1998187.2927908525,-75174727.85020576,1998187.2927908525
01-09,929.7553987318565,123.96738649758086,1960.0000000000002,2523.0699014218003,1556.919431279621,403.0805687203792,0,447.86729857819944,966.1504701421792,0.0,0,1822320.581514439,119771.14874693498,119771.14874693498,1942091.730261374,-73302417.81662688,1942091.730261374
01-10,933.5433373148054,124.47244497530738,1900.0,2536.780124847664,1509.258632362898,390.7413676371021,0,434.1570751523361,1027.521492484766,1.3506973317589654e-14,0,1773732.3408981303,127898.11243425576,127898.11243425576,1901630.453332386,-71476554.03259692,1901630.453332386
01-11,937.3467084284262,124.97956112379015,1900.0,2536.780124847664,1509.258632362898,390.7413676371021,0,434.1570751523361,1027.521492484766,1.3506973317589654e-14,0,1780958.7460140097,128419.18517600789,128419.18517600789,1909377.9311900176,-69650690.24856696,1909377.9311900176
01-12,941.1655749467589,125.48874332623451,1960.0000000000002,2523.0699014218003,1556.919431279621,403.0805687203792,0,447.86729857819944,966.1504701421792,0.0,0,1844684.5268956476,121241.00836219272,121241.00836219272,1965925.5352578403,-67778380.21498807,1965925.5352578403
02-01,945.0000000000006,126.00000000000007,2000.0000000000005,2499.075066471224,1588.6932972241034,411.3067027758972,0,457.00744752877506,910.3817692471212,0.0,0,1890000.0000000016,114708.10292513733,114708.10292513733,2004708.102925139,-65876881.34445145,2004708.102925139
02-02,948.8500469755483,126.51333959673977,2040.0,2489.9349175206485,1620.467163168585,419.53283683141495,0,466.1475964793507,869.467754352064,0.0,0,1935654.0958301185,109999.26927475739,109999.26927475739,2045653.365104876,-63944418.307548866,2045653.365104876
02-03,952.7157795190471,127.02877060253962,2099.9999999999995,2476.2246940947875,1668.1279620853077,431.8720379146919,0,479.857819905212,808.0967320094795,0.0,0,2000703.1369899986,102651.53439509412,102651.53439509412,2103354.6713850927,-61965509.02109735,2103354.6713850927
