Año_mes,Tarifa_Compra_COP_kWh,Tarifa_Venta_COP_kWh,Demanda_kWh,Generacion_PV_AC_kWh,PV_a_Carga_kWh,Bateria_a_Carga_kWh,Importacion_Red_kWh,PV_a_Bateria_kWh,Exportacion_kWh,Curtailment_kWh,Energia_No_Servida_kWh,Ahorros_Compra_Energia_COP,Ingreso_Exportacion_COP,Utilidades_en_Venta_COP,Ahorro_COP,NPV_COP,Utilidades_Netas_COP
01-01,900.0,120.0,2000.0000000000005,2267.4988004161664,1583.7035603745512,416.2964396254491,0,462.55159958383297,683.7952400416157,2.7013946635179308e-14,0,1800000.0000000005,82055.42880499388,82055.42880499388,1882055.4288049943,-81765581.18546781,1882055.4288049943
01-02,903.6667114052835,120.4888948540378,2040.0,2254.2542356076215,1611.7834520468596,428.2165479531403,0,475.7961643923783,642.4707835607619,0.0,0,1843480.0912667783,77410.59468724391,77410.59468724391,1920890.6859540222,-79860247.25771138,1920890.6859540222
01-03,907.3483614467111,120.97978152622814,2099.9999999999995,2234.3873883948036,1653.903289555322,446.0967104446774,0,495.6630116051962,580.484098839481,2.7013946635179308e-14,0,1905431.5590380928,70226.83945704983,70226.83945704983,1975658.3984951426,-77908540.6601186,1975658.3984951426
01-04,911.0450109861355,121.47266813148472,2160.0,2214.5205411819848,1696.0231270637858,463.97687293621425,0,515.5298588180153,518.4974141181983,0.0,0,1967857.2237300526,62983.26431221291,62983.26431221291,2030840.4880422654,-75910461.39268947,2030840.4880422654
01-05,914.7567211333683,121.96756281778244,2200.0000000000005,2201.275976373437,1724.1030187360948,475.89698126390556,0,528.7744236265623,477.1729576373427,0.0,0,2012464.7864934106,58199.622685579634,58199.622685579634,2070664.4091789902,-73881467.0120361,2070664.4091789902
01-06,918.4835532471899,122.46447376629199,2160.0,2214.5205411819848,1696.0231270637858,463.97687293621425,0,515.5298588180153,518.4974141181983,0.0,0,1983924.4750139301,63497.51296916833,63497.51296916833,2047421.9879830985,-71883387.74460696,2047421.9879830985
01-07,922.2255689363641,122.96340919151521,2099.9999999999995,2234.3873883948036,1653.903289555322,446.0967104446774,0,495.6630116051962,580.484098839481,2.7013946635179308e-14,0,1936673.694766364,71378.30377476706,71378.30377476706,2008051.9985411311,-69931681.14701417,2008051.9985411311
01-08,925.9828300606564,123.46437734142084,2040.0,2254.2542356076215,1611.7834520468596,428.2165479531403,0,475.7961643923783,642.4707835607619,0.0,0,1889004.9733237391,79322.25525238423,79322.25525238423,1968327.2285761232,-68026347.21925774,1968327.2285761232
01-09,929.7553987318565,123.96738649758086,1960.0000000000002,2280.7433652247114,1555.6236687022424,404.37633129775793,0,449.3070347752877,725.1196965224697,0.0,0,1822320.581514439,89891.19367580954,89891.19367580954,1912211.7751902486,-66182843.51794979,1912211.7751902486
01-10,933.5433373148054,124.47244497530738,1900.0,2295.8933248476646,1509.258632362898,390.7413676371021,0,434.15707515233544,786.6346924847664,0.0,0,1773732.3408981303,97914.34347597793,97914.34347597793,1871646.6843741082,-64385768.85945877,1871646.6843741082
01-11,937.3467084284262,124.97956112379015,1900.0,2295.8933248476646,1509.258632362898,390.7413676371021,0,434.15707515233544,786.6346924847664,0.0,0,1780958.7460140097,98313.25863149374,98313.25863149374,1879272.0046455034,-62588694.200967744,1879272.0046455034
01-12,941.1655749467589,125.48874332623451,1960.0000000000002,2280.7433652247114,1555.6236687022424,404.37633129775793,0,449.3070347752877,725.1196965224697,0.0,0,1844684.5268956476,90994.35947770526,90994.35947770526,1935678.886373353,-60745190.49965979,1935678.886373353
02-01,945.0000000000006,126.00000000000007,2000.0000000000005,2252.8501652119485,1582.8050154907555,417.1949845092448,0,463.54998278805044,670.0451497211933,0.0,0,1890000.0000000016,84425.6888648704,84425.6888648704,1974425.688864872,-58872415.000894204,1974425.688864872
